鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
竹北市,車位,新竹縣竹北市臺元街31~60號,0.45,商,,,1080723,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,0970627,57.68,0,0,0,有,有,740000,,坡道平面,57.68,740000,單獨車位交易。;土地款38萬建物款36萬,RPPNMLTLQHOFFBJ86CA
竹北市,車位,新竹縣竹北市環北路一段107巷1~30號,0.28,住,,,1080605,土地0建物0車位1,,,其他,,,,35.75,0,0,0,有,有,1500000,,坡道平面,35.75,1500000,單獨車位交易。;,RPXOMLKKRHOFFBJ86CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮三重路31~60號,18.6,住,,,1080718,土地4建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810706,98.31,3,2,2,有,有,3020000,30719,坡道機械,0.0,0,,RPUNMLOKQHOFFCJ86CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路126巷65弄1~30號,23.94,其他,,,1080629,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040713,152.01999999999998,3,2,2,有,有,7600000,49993,坡道平面,0.0,0,,RPVNMLOKQHOFFCJ96CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮忠孝街91~120號,127.69,,鄉村區,乙種建築用地,1080619,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,110.1,2,3,2,有,無,7000000,63579,,0.0,0,,RPSOMLOKQHOFFCJ76CA
竹東鎮,土地,放翁段121~150地號,14180.83,,山坡地保育區,林業用地,1080430,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21900000,1544,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;相關稅費皆由買方負擔.連件辦理,RPPNMLPKQHOFFCJ09CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮興農街91~120號,16.0,住,,,1080723,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810603,82.05,2,1,1,有,無,2800000,34126,,0.0,0,,RPTNMLQKQHOFFCJ96CA
芎林鄉,土地,王爺坑段181~210地號,528.0,,特定農業區,農牧用地,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1277760,2420,,0.0,0,受債權債務影響或債務抵償之交易。;,RPXNMLQJRHOFFCJ37CA
新豐鄉,土地,紅毛段151~180地號,187.83,,特定農業區,甲種建築用地,1080725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1559333,8302,,0.0,0,,RPXNMLNKQHOFFDJ17CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉明新街181~210號,37.45,,鄉村區,乙種建築用地,1080716,土地1建物2車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0910530,132.43,8,0,8,有,無,6200000,46817,,0.0,0,,RPROMLNKQHOFFDJ66CA
湖口鄉,土地,長威段1831~1860地號,734.85,,鄉村區,乙種建築用地,1080611,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26897000,36602,,0.0,0,,RPTOMLNKQHOFFDJ86CA
湖口鄉,土地,祥喜段451~480地號,1671.28,,一般農業區,農牧用地,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050400,2424,,0.0,0,,RPUOMLNKQHOFFDJ96CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉德和路76巷48弄1~30號,47.77,,鄉村區,乙種建築用地,1080716,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0891123,129.7,3,2,2,有,有,3900000,30069,,0.0,0,,RPQNMLOKQHOFFDJ56CA
湖口鄉,土地,東湖段361~390地號,48.5,其他,,,1080729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,337400,6957,,0.0,0,包含公共設施保留地之交易。;,RPTNMLOKQHOFFDJ86CA
湖口鄉,土地,竹九段1891~1920地號,3359.96,,工業區,丁種建築用地,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,145141920,43198,,0.0,0,向政府機關承購之案件。;,RPVOMLOKQHOFFDJ17CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉中平路一段101巷1~30號,27.0,住,,,1080627,土地2建物2車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041110,85.88,2,1,1,有,無,2650000,30857,,0.0,0,,RPQOMLTKQHOFFDJ17CA
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉德和路76巷3弄1~30號,52.03,,鄉村區,乙種建築用地,1080629,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891018,144.45,3,2,2,有,有,4000000,27691,坡道平面,0.0,0,,RPQNMLMLQHOFFDJ09CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉興華街31~60號,29.58,,工業區,丁種建築用地,1080718,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,81.0,3,2,1,有,無,3000000,37037,,0.0,0,,RPRNMLSLQHOFFDJ17CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉新興路35巷26弄1~30號,33.39,住,,,1080719,土地1建物1車位1,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810118,31.59,1,1,1,有,有,1100000,34821,一樓平面,0.0,0,,RPRNMLNKQHOFFDJ66DA
竹北市,房地(土地+建物)+車位,新竹縣竹北市科大一路181~210號,27.71,住,,,1080719,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,204.62,3,2,2,有,有,11000000,53758,坡道平面,60.02,0,,RPTNMLOKQHOFFBJ76DA
竹東鎮,土地,中山段211~240地號,21.0,其他,,,1080716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,185430,8830,,0.0,0,向政府機關承購之案件。;,RPUNMLPKQHOFFCJ17EA
竹東鎮,土地,中山段211~240地號,19.0,其他,,,1080716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,392540,20660,,0.0,0,向政府機關承購之案件。;,RPVNMLPKQHOFFCJ27EA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路85巷61~90號,107.72,,山坡地保育區,丙種建築用地,1080706,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1080118,181.25,5,2,3,有,有,13600000,75034,一樓平面,0.0,0,,RPSOMLOJRHOFFCJ96EA
湖口鄉,房地(土地+建物),新竹縣湖口鄉松江三街1~30號,83.0,,工業區,丁種建築用地,1080719,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1021120,202.92,5,2,6,有,無,9350000,46077,,0.0,0,,RPTNMLRLQHOFFDJ27CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉新豐鄉新興路35巷26弄31~60號,36.04,住,,,1080515,土地2建物2車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810118,63.17,1,1,1,有,無,1700000,26912,,0.0,0,,RPTNMLNLQHOFFDJ86CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉吳厝路335巷1~30號,119.38,,特定農業區,甲種建築用地,1080608,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020827,210.9,4,2,4,有,無,7450000,35325,,0.0,0,,RPXNMLQKQHOFFDJ47CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉坑子口91~120號,198.6,,山坡地保育區,丙種建築用地,1080513,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,215.85,5,2,3,有,無,7600000,35210,,0.0,0,,RPPNMLKLQHOFFDJ78CA
新豐鄉,土地,青埔子段451~480地號,1584.0,,特定農業區,農牧用地,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,2715,,0.0,0,,RPUOMLOKQHOFFDJ07CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉達生九街66巷1~30號,73.42,住,,,1080716,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080114,170.51,4,2,4,有,無,9100000,53369,,0.0,0,,RPPOMLNKQHOFFDJ09CA
寶山鄉,土地,大壢段下大壢小段391~420地號,3228.0,,山坡地保育區,農牧用地,1080715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15800000,4895,,0.0,0,,RPRNMLLKRHOFFCJ98CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路126巷61~90號,22.74,住,,,1080630,土地3建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040325,149.95999999999998,3,2,2,有,有,6800000,45345,坡道平面,0.0,0,,RPQOMLMLQHOFFCJ09CA
峨眉鄉,土地,赤柯坪段赤柯山小段151~180地號,14.69,,山坡地保育區,農牧用地,1080701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000,1361,,0.0,0,,RPQOMLMJRHOFFCJ98CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮自由街120巷1~30號,12.61,住,,,1080721,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851224,95.03999999999999,3,2,2,有,有,3350000,35248,坡道平面,0.0,0,,RPSNMLQKQHOFFCJ86CA
五峰鄉,土地,石鹿段511~540地號,7661.0,,山坡地保育區,林業用地,1080504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,131,,0.0,0,本件買賣標示地上物工寮乙棟及種植高麗菜等農作物,RPROMLQKQHOFFCJ86CA
竹東鎮,土地,上段661~690地號,372.37,,山坡地保育區,水利用地,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,778253,2090,,0.0,0,國有土地出售,RPUOMLOKQHOFFCJ96CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路126巷5弄1~30號,16.94,其他,,,1080501,土地1建物2車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080304,117.71000000000001,2,2,1,有,有,5250000,44601,坡道平面,0.0,0,,RPWNMLOKQHOFFCJ07CA
峨眉鄉,房地(土地+建物),新竹縣峨眉鄉中興121~150號,224.4,,鄉村區,乙種建築用地,1080603,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0690403,121.48,4,2,3,有,無,4050000,33339,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPKQHOFFCJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功十三街1~30號,26.33,住,,,1080421,土地1建物1車位1,九層,十層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040604,137.26,0,0,0,無,有,10000000,72854,坡道平面,36.63,0,親友、員工或其他特殊關係間之交易。;,RPXQMLTLQHOFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路三段331~360號,33.39,住,,,1080703,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961112,237.83999999999997,4,2,3,有,有,18200000,76522,坡道平面,26.34,0,,RPQNMLOLQHOFFBJ09CA
關西鎮,土地,下橫坑段571~600地號,1900.17,,山坡地保育區,林業用地,1080729,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1136800,598,,0.0,0,,RPVNMLRLQHOFFBJ27CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市北新一街1~30號,9.36,商,,,1080513,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080416,112.46000000000001,1,1,1,有,有,6220000,61929,坡道平面,28.17,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOOMLKLQHOFFBJ58CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市北新一街1~30號,16.1,商,,,1080402,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080416,171.28,3,2,2,有,有,9930000,62400,坡道平面,28.17,1000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPOMLKLQHOFFBJ68CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功八路181~210號,14.4,商,,,1080625,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001128,150.07999999999998,3,2,2,有,有,9250000,61634,坡道平面,21.81,0,,RPUNMLTKQHOFFBJ27CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市北新一街1~30號,15.73,商,,,1050524,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080416,169.79000000000002,3,2,2,有,有,8750000,55430,坡道平面,28.17,900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRNMLKLQHOFFBJ78CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市北新一街1~30號,16.47,商,,,1050705,土地1建物1車位2,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080416,199.66000000000003,3,2,2,有,有,9350000,53726,坡道平面,56.34,1650000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSNMLKLQHOFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市北新一街1~30號,16.1,商,,,1070511,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080416,171.49,3,2,2,有,有,10500000,65239,坡道平面,28.17,1150000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUNMLKLQHOFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市北新一街1~30號,15.73,商,,,1051012,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080416,171.4,3,2,2,有,有,8080000,51176,坡道平面,28.17,750000,,RPVNMLKLQHOFFBJ56CA
關西鎮,房地(土地+建物),新竹縣關西鎮育賢街22巷1~30號,111.04,住,,,1080610,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0941221,262.85,3,2,4,有,無,6000000,22827,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQKQHOFFBJ56CA
竹北市,車位,新竹縣竹北市文興路二段61~90號,3.07,住,,,1060425,土地0建物0車位1,一層,十九層,其他,商業用,鋼筋混凝土造,0970201,30.12,0,0,0,有,有,500000,,坡道平面,30.12,500000,"剩餘車位, 回饋出售",RPTNMLQKQHOFFBJ86CA
竹北市,房地(土地+建物),新竹縣竹北市博愛街486巷1~30號,6.73,商,,,1080524,土地1建物1車位0,三層,八層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0940215,36.5,1,1,1,有,有,2300000,63014,,0.0,0,,RPTRMLNKQHOFFBJ96CA
關西鎮,房地(土地+建物),新竹縣關西鎮中央街91~120號,150.44,住,,,1080705,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0971124,487.92,6,3,7,有,無,19000000,38941,,0.0,0,,RPTNMLLLQHOFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興一路1~30號,14.61,商,,,1080703,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991120,153.52999999999997,3,2,2,有,有,9800000,63831,坡道平面,0.0,0,,RPSOMLLLQHOFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路811~840號,29.53,住,,,1080723,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931111,129.15,3,2,2,有,有,8500000,65815,坡道平面,0.0,0,,RPOPMLMLQHOFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市十興三街61~90號,17.95,住,,,1080629,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030114,133.27999999999997,2,1,1,有,有,9000000,67527,坡道平面,34.83,0,,RPUNMLNLQHOFFBJ76CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市中和街1~30號,24.44,住,,,1080730,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980728,150.62,3,2,2,有,有,7060000,46876,坡道平面,0.0,0,,RPXNMLMLQHOFFBJ96CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路一段631~660號,16.0,住,,,1080704,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071026,114.65,2,2,1,有,有,8380000,86131,坡道平面,33.03,1350000,,RPQNMLTKQHOFFBJ86CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家六街31~60號,64.39,住,,,1080707,土地1建物2車位3,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940422,397.61,6,3,3,有,有,21260000,53469,坡道平面,0.0,0,,RPQOMLLLQHOFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口六街121~150號,20.15,住,,,1080629,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991231,119.43,2,2,1,有,有,7850000,69513,坡道機械,18.01,800000,,RPVPMLKLQHOFFBJ76CA
關西鎮,土地,下南片段541~570地號,200.0,,山坡地保育區,農牧用地,1080730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,420000,2100,,0.0,0,,RPSOMLKLQHOFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十三街61~90號,26.24,住,,,1080731,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080123,161.26999999999998,3,2,2,有,有,10600000,65728,坡道平面,28.5,0,,RPVNMLOKQHOFFBJ86CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路151~180號,23.17,商,,,1080622,土地1建物1車位2,二十層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040731,340.6,4,2,3,有,有,24500000,71932,坡道平面,50.04,0,,RPUNMLPKQHOFFBJ86CA
竹北市,房地(土地+建物),新竹縣竹北市六家五路一段361~390號,24.27,住,,,1080718,土地1建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060705,115.25,2,2,1,有,有,10100000,87636,,0.0,0,,RPXNMLPKQHOFFBJ17CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市十興二街151~180號,21.02,住,,,1080630,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050729,136.76,2,2,1,有,有,7700000,56303,坡道平面,27.08,0,含增建或未登記建物。;,RPPOMLTKQHOFFBJ86CA
竹北市,房地(土地+建物),新竹縣竹北市十興路二段91~120號,24.13,住,,,1080630,土地1建物1車位0,一層,十五層,店面(店鋪),商業用,鋼筋混凝土造,1071128,122.95,0,0,1,有,有,9700000,78894,,0.0,0,,RPVOMLSLQHOFFBJ47CA
竹北市,房地(土地+建物),新竹縣竹北市和平街215巷31~60號,90.39,住,,,1080713,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0910205,170.56,5,2,3,有,無,11680000,68480,,0.0,0,,RPVOMLMJRHOFFBJ76CA
新埔鎮,土地,石頭坑段1~30地號,118.5,,特定農業區,甲種建築用地,1080730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,7595,,0.0,0,,RPQPMLOJRHOFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路東二段421~450號,53.53,商,,,1080323,土地1建物1車位3,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050328,486.33,0,0,4,有,有,46880000,107406,坡道平面,80.58,3300000,,RPSQMLQKRHOFFBJ17CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮明星路240巷1~30號,122.27,住,,,1080625,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,115.2,4,3,2,有,無,5500000,47743,,0.0,0,,RPOOMLPKQHOFFCJ09CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮和江街241~270號,66.0,住,,,1080726,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,104.77,3,2,2,有,無,6000000,57268,,0.0,0,,RPUOMLPKQHOFFCJ07CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮中正南路123巷18弄1~30號,69.82,住,,,1080703,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1051110,207.75,4,3,4,有,有,11300000,54392,一樓平面,0.0,0,,RPVOMLPKQHOFFCJ17CA
竹東鎮,土地,二重埔段301~330地號,331.0,其他,,,1080315,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3208000,9692,,0.0,0,,RPPNMLKLQHOFFCJ68CA
寶山鄉,土地,二坪段61~90地號,1681.32,,山坡地保育區,農牧用地,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,1725,,0.0,0,賣方實得領清,RPQNMLPKQHOFFCJ56CA
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉雙豐二街121~150號,28.36,住,,,1080627,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050929,121.63,2,2,1,有,有,5900000,48508,坡道平面,0.0,0,,RPVNMLQJRHOFFCJ17CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮忠孝街71巷61~90號,81.47,,山坡地保育區,丙種建築用地,1080614,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0840922,188.27,4,2,3,有,無,3800000,20184,,0.0,0,,RPUNMLLLQHOFFCJ66CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮研究路59巷1弄1~30號,128.67,住,,,1080629,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0831011,134.67,5,3,3,有,無,6150000,45667,,0.0,0,,RPVNMLNLQHOFFCJ96CA
竹東鎮,土地,竹東段竹東小段331~360地號,1451.0,住,,,1080528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,109731876,75625,,0.0,0,,RPRNMLSLQHOFFCJ07CA
竹東鎮,土地,竹東段竹東小段361~390地號,35.0,住,,,1080528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3551875,101482,,0.0,0,,RPSNMLSLQHOFFCJ17CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路二段172巷1~30號,31.9,,特定農業區,甲種建築用地,1080717,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860915,103.45,3,2,2,有,無,4500000,43499,,0.0,0,,RPRNMLKKRHOFFCJ88CA
湖口鄉,土地,竹九段1891~1920地號,6460.97,,工業區,丁種建築用地,1080723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,276361531,42774,,0.0,0,向政府機關承購之案件。;,RPPNMLPKQHOFFDJ56CA
新豐鄉,土地,鳳坑段31~60地號,515.28,,山坡地保育區,丙種建築用地,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,11256,,0.0,0,,RPQNMLPKQHOFFDJ66CA
