編號,車位類別,車位價格,車位面積平方公尺
RPUOMLSLJIMFFBJ56CA,坡道平面,0,33.43
RPUOMLSLJIMFFBJ56CA,坡道平面,0,33.43
RPSNMLRLJIMFFBJ78CA,坡道機械,0,
RPXOMLNLJIMFFBJ98CA,坡道平面,0,
RPXOMLNLJIMFFBJ98CA,坡道平面,0,
RPSNMLNLJIMFFBJ38CA,坡道平面,0,33.89
RPSNMLNLJIMFFBJ38CA,坡道平面,0,33.89
RPRPMLLLJIMFFBJ28CA,坡道平面,1600000,39.37
RPRPMLLLJIMFFBJ28CA,坡道平面,1600000,39.37
RPRPMLLLJIMFFBJ28CA,坡道平面,1600000,39.37
RPRNMLMJKIMFFBJ08CA,坡道平面,1200000,27.05
RPRNMLMJKIMFFBJ08CA,坡道平面,1100000,27.05
RPWOMLSJKIMFFCJ76CA,坡道平面,0,
RPVOMLSJKIMFFCJ66CA,坡道平面,0,
RPSNMLSJKIMFFCJ88CA,坡道平面,0,
RPTNMLLLJIMFFCJ38CA,坡道機械,0,
RPRNMLRLJIMFFBJ68CA,坡道平面,0,34.84
RPPNMLNKKIMFFBJ08CA,坡道平面,0,
RPPNMLNKKIMFFBJ08CA,坡道機械,0,
RPTOMLSLJIMFFBJ09CA,坡道平面,0,32.07
RPTOMLSLJIMFFBJ09CA,坡道平面,0,34.20
RPUNMLPLJIMFFBJ78CA,坡道平面,800000,29.83
RPSNMLMLJIMFFBJ28CA,坡道平面,0,
RPUNMLNLJIMFFBJ58CA,坡道平面,0,
RPOOMLNLJIMFFBJ08CA,坡道平面,1200000,23.77
RPWNMLOKKIMFFBJ88CA,坡道平面,0,34.68
RPWNMLOKKIMFFBJ88CA,坡道平面,0,34.68
RPPOMLNLJIMFFBJ18CA,坡道平面,1200000,23.77
RPPOMLNLJIMFFBJ18CA,坡道平面,1200000,23.77
RPPOMLNLJIMFFBJ18CA,坡道平面,1200000,23.77
RPQOMLNLJIMFFBJ28CA,坡道平面,1300000,23.77
RPQOMLNLJIMFFBJ28CA,坡道平面,1300000,23.77
RPQOMLNLJIMFFBJ28CA,坡道平面,1300000,23.77
RPQNMLMLJIMFFBJ08CA,坡道平面,0,33.06
RPVNMLPLJIMFFBJ88CA,坡道平面,0,25.02
RPVNMLPLJIMFFBJ88CA,坡道平面,0,25.02
RPXOMLLJKIMFFBJ68CA,坡道平面,1200000,27.08
RPXOMLLJKIMFFBJ68CA,坡道平面,1200000,27.08
RPUNMLSLJIMFFCJ56CA,坡道平面,0,30.09
RPQOMLOLJIMFFCJ48CA,坡道平面,900000,30.40
RPROMLQJKIMFFBJ58CA,坡道平面,0,31.00
RPROMLQJKIMFFBJ58CA,坡道平面,0,33.10
RPPPMLQJKIMFFBJ48CA,坡道平面,0,30.01
RPXNMLMKKIMFFBJ78CA,一樓平面,0,
RPXNMLMKKIMFFBJ78CA,一樓平面,0,
RPVNMLMKKIMFFBJ58CA,一樓平面,0,
RPVNMLMKKIMFFBJ58CA,一樓平面,0,
RPROMLTLJIMFFDJ56CA,坡道平面,0,
RPRNMLNLJIMFFBJ38DA,坡道平面,0,33.89
RPRNMLNLJIMFFBJ38DA,坡道平面,0,33.89
RPOPMLOLJIMFFDJ48CA,一樓平面,0,
RPUNMLPJKIMFFCJ78CA,坡道平面,0,
RPSOMLSKKIMFFBJ98CA,坡道平面,0,
RPSOMLSKKIMFFBJ98CA,坡道平面,0,
RPWNMLOLJIMFFBJ88CA,坡道平面,0,
RPWNMLOLJIMFFBJ88CA,坡道平面,0,
RPWNMLPLJIMFFBJ98CA,坡道平面,0,25.02
RPWNMLPLJIMFFBJ98CA,坡道平面,0,25.02
RPSPMLSKKIMFFBJ09CA,坡道平面,0,39.43
RPXNMLOLJIMFFBJ98CA,坡道平面,1300000,33.24
RPXNMLOLJIMFFBJ98CA,坡道平面,1300000,33.24
RPOOMLOLJIMFFBJ18CA,坡道平面,1300000,33.24
RPOOMLOLJIMFFBJ18CA,坡道平面,1300000,33.24
RPVPMLTLJIMFFBJ86CA,坡道平面,1200000,28.76
RPQQMLTLJIMFFBJ09CA,坡道平面,0,
RPXPMLTLJIMFFBJ07CA,坡道平面,1250000,28.76
RPXPMLTLJIMFFBJ07CA,坡道平面,1300000,28.76
RPRQMLKMJIMFFBJ38CA,坡道平面,0,34.12
RPRQMLKMJIMFFBJ38CA,坡道平面,0,34.12
RPQQMLKMJIMFFBJ28CA,坡道平面,0,34.12
RPQQMLKMJIMFFBJ28CA,坡道平面,0,31.50
RPSQMLKMJIMFFBJ48CA,坡道平面,0,34.12
RPSQMLKMJIMFFBJ48CA,坡道平面,0,34.12
RPROMLTLJIMFFBJ98CA,坡道平面,0,23.39
RPROMLTLJIMFFBJ98CA,坡道平面,0,27.11
RPTQMLKMJIMFFBJ58CA,坡道平面,0,34.12
RPTQMLKMJIMFFBJ58CA,坡道平面,0,31.50
RPUOMLLJKIMFFBJ38CA,坡道平面,0,40.07
RPPPMLLLKIMFFBJ18CA,坡道機械,600000,16.69
RPVPMLLLKIMFFBJ78CA,坡道機械,0,16.69
RPVPMLLLKIMFFBJ78CA,坡道機械,0,16.69
RPQPMLLLKIMFFBJ28CA,坡道機械,650000,16.69
RPTPMLLLKIMFFBJ58CA,坡道機械,0,16.69
RPTPMLLLKIMFFBJ58CA,坡道機械,0,16.69
RPWOMLLLKIMFFBJ78CA,坡道平面,1200000,33.39
RPSPMLLLKIMFFBJ48CA,坡道機械,650000,16.69
RPXOMLLLKIMFFBJ88CA,坡道機械,650000,16.69
RPUPMLLLKIMFFBJ68CA,坡道機械,800000,16.69
RPOPMLLLKIMFFBJ08CA,坡道平面,1400000,33.39
RPRPMLLLKIMFFBJ38CA,坡道機械,800000,16.69
RPWPMLLLKIMFFBJ88CA,坡道機械,800000,16.69
RPPQMLLLKIMFFBJ28CA,坡道平面,1200000,33.39
RPXPMLLLKIMFFBJ98CA,坡道機械,800000,16.69
RPUQMLLLKIMFFBJ78CA,坡道機械,800000,16.69
RPTQMLLLKIMFFBJ68CA,坡道機械,650000,16.69
RPOQMLLLKIMFFBJ18CA,坡道機械,800000,16.69
RPQQMLLLKIMFFBJ38CA,坡道機械,800000,16.69
RPRQMLLLKIMFFBJ48CA,坡道平面,1450000,33.39
RPVQMLLLKIMFFBJ88CA,坡道機械,650000,16.69
RPWQMLLLKIMFFBJ98CA,坡道平面,1200000,33.39
RPPRMLLLKIMFFBJ38CA,坡道平面,1200000,33.39
RPORMLLLKIMFFBJ28CA,坡道平面,1200000,33.39
RPQRMLLLKIMFFBJ48CA,坡道機械,800000,16.69
RPOSMLLLKIMFFBJ38CA,坡道機械,0,16.69
RPOSMLLLKIMFFBJ38CA,坡道機械,0,16.69
RPRRMLLLKIMFFBJ58CA,坡道平面,1400000,33.39
RPVRMLLLKIMFFBJ98CA,坡道平面,1300000,33.39
RPQSMLLLKIMFFBJ58CA,坡道機械,650000,16.69
RPXRMLLLKIMFFBJ56CA,坡道機械,650000,16.69
RPPSMLLLKIMFFBJ48CA,坡道平面,1200000,33.39
RPRSMLLLKIMFFBJ68CA,坡道平面,1200000,33.39
RPVSMLLLKIMFFBJ09CA,坡道平面,1200000,33.39
RPUSMLLLKIMFFBJ98CA,坡道機械,650000,16.69
RPXSMLLLKIMFFBJ66CA,坡道平面,1200000,33.39
RPOTMLLLKIMFFBJ48CA,坡道機械,650000,16.69
RPTSMLLLKIMFFBJ88CA,坡道平面,1200000,33.39
RPWSMLLLKIMFFBJ56CA,坡道平面,1400000,33.39
RPPTMLLLKIMFFBJ58CA,坡道平面,1200000,33.39
RPQTMLLLKIMFFBJ68CA,坡道機械,800000,16.69
RPSTMLLLKIMFFBJ88CA,坡道平面,1200000,33.39
RPTTMLLLKIMFFBJ98CA,坡道機械,850000,16.69
RPUTMLLLKIMFFBJ09CA,坡道平面,0,33.39
RPUTMLLLKIMFFBJ09CA,坡道機械,0,16.69
RPVTMLLLKIMFFBJ56CA,坡道平面,1200000,33.39
RPWTMLLLKIMFFBJ66CA,坡道機械,650000,16.69
RPOUMLLLKIMFFBJ58CA,坡道平面,1400000,33.39
RPQUMLLLKIMFFBJ78CA,坡道機械,650000,16.69
RPPUMLLLKIMFFBJ68CA,坡道機械,650000,16.69
RPXTMLLLKIMFFBJ76CA,坡道機械,800000,16.69
RPRUMLLLKIMFFBJ88CA,坡道平面,1400000,33.39
RPSUMLLLKIMFFBJ98CA,坡道機械,650000,16.69
RPTUMLLLKIMFFBJ09CA,坡道平面,1200000,33.39
RPWUMLLLKIMFFBJ76CA,坡道機械,800000,16.69
RPVUMLLLKIMFFBJ66CA,坡道平面,1300000,33.39
RPSOMLLLKIMFFBJ38CA,坡道平面,1400000,33.39
RPROMLLLKIMFFBJ28CA,坡道平面,1200000,33.39
RPQVMLLLKIMFFBJ88CA,坡道平面,1400000,33.39
RPQOMLLLKIMFFBJ18CA,坡道平面,1400000,33.39
RPPVMLLLKIMFFBJ78CA,坡道機械,650000,16.69
RPVVMLLLKIMFFBJ76CA,坡道平面,1700000,33.39
RPTVMLLLKIMFFBJ56CA,坡道平面,1400000,33.39
RPXUMLLLKIMFFBJ86CA,坡道平面,1400000,33.39
RPWVMLLLKIMFFBJ86CA,坡道平面,1400000,33.39
RPUVMLLLKIMFFBJ66CA,坡道平面,1200000,33.39
RPUUMLLLKIMFFBJ56CA,坡道平面,1400000,33.39
RPRVMLLLKIMFFBJ98CA,坡道平面,1450000,33.39
RPTRMLLLKIMFFBJ78CA,坡道機械,650000,16.69
RPUNMLLJKIMFFCJ38CA,坡道平面,0,
RPVOMLOLJIMFFDJ09CA,升降機械,750000,5.08
RPSNMLOLJIMFFDJ68CA,升降機械,750000,5.08
RPUNMLOLJIMFFDJ88CA,升降機械,750000,5.08
RPVNMLOLJIMFFDJ98CA,升降機械,800000,5.08
RPPPMLOLJIMFFDJ58CA,升降機械,800000,5.08
RPSOMLTLJIMFFDJ66CA,升降機械,750000,5.08
RPXNMLOLJIMFFDJ56CA,升降機械,750000,5.08
RPWNMLOLJIMFFDJ09CA,升降機械,750000,5.08
RPQOMLOLJIMFFDJ58CA,升降機械,750000,5.08
RPROMLOLJIMFFDJ68CA,升降機械,750000,5.08
RPPOMLOLJIMFFDJ48CA,升降機械,1200000,10.16
RPSOMLOLJIMFFDJ78CA,升降機械,800000,5.08
RPPNMLOKKIMFFBJ28DA,坡道平面,0,
RPTNMLSLJIMFFCJ09CA,升降機械,700000,
RPRNMLTLJIMFFCJ98CA,一樓平面,0,
RPPOMLQJKIMFFBJ38CA,坡道平面,0,
RPSQMLTLJIMFFBJ66CA,坡道平面,0,
RPSOMLLJKIMFFBJ18CA,坡道平面,1450000,33.62
RPSOMLLJKIMFFBJ18CA,坡道平面,1450000,33.62
RPTNMLLLKIMFFBJ38CA,坡道平面,0,41.29
RPTNMLLLKIMFFBJ38CA,坡道平面,0,41.29
RPRNMLMKKIMFFBJ18CA,坡道平面,0,
RPRNMLMKKIMFFBJ18CA,坡道平面,0,
RPUNMLLLKIMFFBJ48CA,坡道平面,0,38.18
RPUNMLLLKIMFFBJ48CA,坡道平面,0,38.18
RPXPMLKMJIMFFBJ88CA,坡道平面,0,30.19
RPXPMLKMJIMFFBJ88CA,坡道平面,0,30.19
RPXPMLKMJIMFFBJ88CA,坡道平面,0,30.19
RPXPMLKMJIMFFBJ88CA,坡道平面,0,30.19
RPQNMLTJKIMFFBJ68CA,坡道平面,0,
RPOQMLPJKIMFFBJ38CA,坡道平面,0,
RPOQMLPJKIMFFBJ38CA,坡道平面,0,
RPOQMLPJKIMFFBJ38CA,坡道平面,0,
RPUNMLPJKIMFFBJ68CA,坡道平面,0,36.40
RPVOMLSLJIMFFBJ66CA,坡道平面,0,
RPVOMLPJKIMFFBJ88CA,坡道平面,0,
RPXNMLOJKIMFFBJ88CA,坡道平面,0,32.51
RPXNMLOJKIMFFBJ88CA,坡道平面,0,32.51
RPXNMLOJKIMFFBJ88CA,坡道平面,0,32.51
RPXOMLTLJIMFFBJ96CA,坡道平面,0,
RPOQMLTLJIMFFBJ88CA,坡道平面,0,
RPSOMLTLJIMFFBJ09CA,坡道平面,1450000,39.67
RPSOMLTLJIMFFBJ09CA,坡道平面,1450000,39.67
RPTOMLTLJIMFFBJ56CA,坡道平面,1450000,39.67
RPRNMLPJKIMFFBJ38CA,坡道機械,0,
RPPQMLTLJIMFFBJ98CA,坡道平面,0,
RPRQMLTLJIMFFBJ56CA,坡道平面,0,36.00
RPRQMLTLJIMFFBJ56CA,坡道平面,0,36.00
RPPSMLKMJIMFFBJ38CA,坡道平面,0,31.73
RPTSMLKMJIMFFBJ78CA,坡道平面,1300000,26.86
RPTSMLKMJIMFFBJ78CA,坡道平面,1300000,26.86
RPTSMLKMJIMFFBJ78CA,坡道平面,1300000,26.86
RPUSMLKMJIMFFBJ88CA,坡道平面,0,28.34
RPUSMLKMJIMFFBJ88CA,坡道平面,0,33.06
RPUPMLLKKIMFFBJ58CA,坡道平面,0,
RPXNMLLKKIMFFBJ68CA,坡道平面,1350000,22.23
RPSPMLOJKIMFFBJ58CA,坡道機械,0,
RPVNMLPJKIMFFBJ78CA,坡道平面,0,26.15
RPVNMLPJKIMFFBJ78CA,坡道平面,0,26.15
RPXNMLKLKIMFFBJ68CA,坡道平面,0,36.61
RPWNMLTLJIMFFDJ96CA,升降機械,800000,5.08
RPQNMLSJKIMFFBJ68DA,坡道平面,0,
RPXNMLTLJIMFFDJ07CA,升降機械,750000,5.08
RPSNMLTLJIMFFCJ09CA,一樓平面,0,
RPPPMLKLKIMFFBJ08CA,坡道平面,0,34.86
RPOWMLLLKIMFFBJ78CA,坡道平面,1450000,38.83
RPVNMLMLKIMFFBJ68CA,坡道平面,0,38.83
RPVNMLMLKIMFFBJ68CA,坡道平面,0,38.84
RPTOMLMLKIMFFBJ58CA,坡道平面,1450000,38.83
RPVPMLKMJIMFFCJ78CA,坡道平面,0,
RPOOMLLKKIMFFBJ87CA,坡道平面,1300000,20.46
RPUNMLLKKIMFFBJ38CA,坡道平面,0,28.34
RPPOMLLKKIMFFBJ97CA,坡道平面,1350000,22.23
RPWOMLPLKIMFFBJ56CA,坡道平面,0,33.91
RPWOMLPLKIMFFBJ56CA,坡道平面,0,33.91
RPVNMLLJKIMFFBJ38CA,坡道平面,0,33.63
RPTPMLTLJIMFFBJ66CA,坡道平面,0,24.75
RPTPMLTLJIMFFBJ66CA,坡道平面,0,24.75
RPTQMLPJKIMFFBJ88CA,坡道機械,0,
RPVQMLPJKIMFFBJ09CA,坡道平面,0,
RPUOMLTLJIMFFBJ66CA,坡道平面,1500000,39.67
RPUOMLTLJIMFFBJ66CA,坡道平面,1500000,39.67
RPPPMLOJKIMFFBJ28CA,坡道平面,1000000,34.77
RPPPMLOJKIMFFBJ28CA,坡道平面,1000000,34.77
RPQOMLNKKIMFFBJ28CA,坡道平面,1300000,29.75
RPQOMLNKKIMFFBJ28CA,坡道平面,1300000,29.75
RPSOMLTLJIMFFCJ56CA,坡道平面,0,
RPVOMLLJKIMFFCJ58CA,升降機械,0,
RPWOMLSJKIMFFBJ66CA,坡道平面,0,31.41
RPWOMLSJKIMFFBJ66CA,坡道平面,0,31.41
RPOOMLOJKIMFFCJ18CA,坡道平面,1150000,29.37
RPSOMLSJKIMFFBJ88CA,坡道平面,0,
RPSOMLSJKIMFFBJ88CA,坡道平面,0,
RPTOMLRJKIMFFBJ88CA,坡道平面,0,36.42
RPPNMLTKKIMFFDJ88CA,坡道平面,0,
RPOOMLPJKIMFFDJ38CA,一樓平面,0,
RPWNMLSJKIMFFDJ76CA,坡道平面,0,
RPUOMLRJKIMFFBJ98CA,坡道平面,0,31.89
RPTNMLOKKIMFFCJ68CA,其他,0,
RPTOMLPKKIMFFBJ78CA,坡道機械,0,
RPPOMLRJKIMFFBJ48CA,坡道平面,0,
RPPOMLRJKIMFFBJ48CA,坡道平面,0,
RPQOMLRJKIMFFBJ58CA,坡道平面,0,
RPOOMLQJKIMFFBJ28CA,坡道平面,0,40.42
RPOOMLQJKIMFFBJ28CA,坡道平面,0,40.42
RPXQMLKMJIMFFBJ98CA,坡道平面,0,33.69
RPXQMLKMJIMFFBJ98CA,坡道平面,0,33.69
RPWNMLMKKIMFFBJ68CA,坡道平面,0,26.58
RPWNMLMKKIMFFBJ68CA,坡道平面,0,26.58
RPWNMLMKKIMFFBJ68CA,坡道平面,0,26.58
RPWNMLMKKIMFFBJ68CA,坡道平面,0,26.58
RPPNMLOJKIMFFBJ08CA,坡道平面,1050000,30.03
RPWOMLOJKIMFFBJ88CA,坡道機械,0,19.93
RPXOMLPLKIMFFBJ66CA,坡道平面,1000000,33.91
RPXOMLPJKIMFFBJ09CA,坡道平面,0,
RPQNMLOJKIMFFBJ18CA,坡道平面,1050000,30.03
RPPPMLPJKIMFFBJ38CA,坡道平面,0,
RPSNMLOJKIMFFBJ38CA,坡道平面,1300000,30.03
RPUNMLOJKIMFFBJ58CA,坡道平面,1200000,30.03
RPUNMLOJKIMFFBJ58CA,坡道平面,1200000,30.03
RPOPMLPLKIMFFBJ48CA,坡道平面,950000,32.76
RPPPMLPLKIMFFBJ58CA,坡道平面,1000000,33.91
RPVNMLTKKIMFFBJ66CA,坡道平面,0,26.46
RPVNMLTKKIMFFBJ66CA,坡道平面,0,26.46
RPXNMLMLKIMFFBJ88CA,坡道平面,0,38.84
RPXNMLMLKIMFFBJ88CA,坡道平面,0,38.83
RPWNMLMLKIMFFBJ78CA,坡道平面,0,38.83
RPWNMLMLKIMFFBJ78CA,坡道平面,0,38.84
RPQOMLQLKIMFFBJ68CA,坡道平面,1150000,33.91
RPPOMLQLKIMFFBJ58CA,坡道平面,0,33.91
RPPOMLQLKIMFFBJ58CA,坡道平面,0,33.91
RPROMLQLKIMFFBJ78CA,坡道平面,1250000,33.91
RPOOMLQLKIMFFBJ48CA,坡道平面,1250000,33.91
RPXOMLKLKIMFFBJ78CA,坡道平面,1200000,29.88
RPVNMLNLKIMFFBJ78CA,坡道平面,1100000,29.83
RPRPMLKLKIMFFBJ28CA,坡道平面,1300000,40.60
RPRPMLKLKIMFFBJ28CA,坡道平面,1300000,40.60
RPRPMLKLKIMFFBJ28CA,坡道平面,1300000,40.60
RPQPMLOJKIMFFBJ38CA,坡道平面,1500000,33.22
RPQPMLOJKIMFFBJ38CA,坡道平面,1500000,33.22
RPTOMLOKKIMFFBJ68CA,坡道平面,0,30.65
RPWNMLRLKIMFFBJ66CA,坡道平面,1050000,33.91
RPPNMLTJKIMFFBJ58CA,坡道平面,0,32.46
RPPNMLTJKIMFFBJ58CA,坡道平面,0,32.46
RPVNMLRLKIMFFBJ56CA,坡道平面,1250000,33.91
RPVNMLSJKIMFFCJ56CA,坡道平面,0,
RPPOMLPJKIMFFDJ48CA,升降機械,750000,5.08
RPQOMLPJKIMFFDJ58CA,升降機械,750000,5.08
RPPOMLRJKIMFFDJ68CA,一樓平面,0,
RPQOMLQJKIMFFBJ48CA,坡道機械,0,
RPQNMLSLKIMFFCJ88CA,坡道平面,0,32.22
RPPNMLSLKIMFFCJ78CA,坡道平面,0,32.22
RPPNMLSLKIMFFCJ78CA,坡道平面,0,32.22
RPRNMLSLKIMFFCJ98CA,坡道平面,0,32.22
RPVNMLSKKIMFFBJ56CA,坡道平面,0,28.13
RPVNMLSKKIMFFBJ56CA,坡道平面,0,28.13
RPXNMLPJKIMFFBJ98CA,坡道平面,1500000,39.67
RPXNMLPJKIMFFBJ98CA,坡道平面,1500000,39.67
RPQOMLPJKIMFFBJ38CA,坡道平面,1450000,39.67
RPRPMLPKKIMFFBJ68CA,坡道機械,600000,18.41
RPXNMLRLKIMFFBJ76CA,坡道平面,1250000,33.91
RPRNMLLLKIMFFBJ18CA,坡道機械,0,
RPUOMLQLKIMFFBJ09CA,坡道平面,1200000,29.81
RPTOMLQLKIMFFBJ98CA,坡道平面,1100000,29.81
RPSPMLPLKIMFFBJ88CA,坡道平面,900000,33.91
RPXNMLOKKIMFFBJ98CA,坡道平面,0,26.46
RPXNMLOKKIMFFBJ98CA,坡道平面,0,26.46
RPXNMLOKKIMFFBJ98CA,坡道平面,0,26.46
RPQPMLPLKIMFFBJ68CA,坡道平面,0,33.91
RPQPMLPLKIMFFBJ68CA,坡道平面,0,33.91
RPRPMLPLKIMFFBJ78CA,坡道平面,1000000,33.91
RPSOMLQJKIMFFBJ68CA,坡道機械,0,
RPXOMLSJKIMFFBJ76CA,坡道平面,1200000,29.81
RPRNMLKKKIMFFBJ97CA,坡道平面,0,34.12
RPRNMLKKKIMFFBJ97CA,坡道平面,0,34.12
RPROMLSJKIMFFBJ78CA,坡道平面,1050000,29.81
RPVOMLSJKIMFFBJ56CA,坡道平面,1100000,29.81
RPPOMLSJKIMFFBJ58CA,坡道平面,1100000,25.95
RPQOMLSJKIMFFBJ68CA,坡道平面,1300000,32.62
RPOPMLSJKIMFFBJ58CA,坡道平面,1000000,25.95
RPUOMLSJKIMFFBJ09CA,坡道平面,1100000,25.95
RPTNMLSJKIMFFBJ88CA,坡道平面,1100000,29.81
RPSNMLKKKIMFFBJ08CA,坡道平面,1300000,34.12
RPTNMLKKKIMFFBJ18CA,坡道平面,0,34.12
RPTNMLKKKIMFFBJ18CA,坡道平面,0,34.12
RPVNMLKKKIMFFBJ38CA,坡道平面,1300000,34.12
RPPRMLSJKIMFFBJ88CA,坡道平面,0,31.25
RPPRMLSJKIMFFBJ88CA,坡道平面,0,36.12
RPRPMLSJKIMFFBJ88CA,坡道平面,1100000,29.81
RPQPMLSJKIMFFBJ78CA,坡道平面,1200000,29.81
RPWPMLSJKIMFFBJ76CA,坡道平面,1100000,25.95
RPTPMLSJKIMFFBJ09CA,坡道平面,1200000,29.81
RPXQMLSJKIMFFBJ96CA,坡道平面,0,42.82
RPXQMLSJKIMFFBJ96CA,坡道平面,0,42.82
RPSOMLTLKIMFFCJ66CA,坡道平面,0,29.37
RPUNMLSJKIMFFCJ09CA,坡道平面,0,32.21
RPUNMLSJKIMFFCJ09CA,坡道平面,0,32.21
RPUNMLSJKIMFFDJ56CA,升降機械,750000,5.08
RPRNMLRJKIMFFCJ68CA,坡道平面,1050000,29.37
RPRNMLSJKIMFFBJ68CA,坡道平面,500000,29.09
RPSNMLTKKIMFFCJ09CA,一樓平面,0,
RPWNMLRJKIMFFBJ09CA,坡道平面,0,
RPTNMLQKKIMFFBJ78CA,坡道平面,0,42.31
RPTNMLQKKIMFFBJ78CA,坡道平面,0,42.31
RPXOMLPKKIMFFBJ56CA,坡道平面,0,
RPXOMLPKKIMFFBJ56CA,坡道平面,500000,
RPUNMLTLKIMFFBJ66CA,坡道平面,1350000,28.09
