編號,車位類別,車位價格,車位面積平方公尺
RPPRMLKMJIMFFGH68CB,坡道平面,1150000,43.53
RPQRMLKMJIMFFGH78CB,坡道平面,1150000,44.80
RPRRMLKMJIMFFGH88CB,坡道平面,1150000,43.53
RPSRMLKMJIMFFGH98CB,坡道平面,1150000,43.53
RPWQMLKMJIMFFGH66CB,坡道平面,1200000,43.53
RPTRMLKMJIMFFGH09CB,坡道平面,1200000,43.53
RPURMLKMJIMFFGH56CB,坡道平面,1200000,43.53
RPVRMLKMJIMFFGH66CB,坡道平面,1150000,43.53
RPWRMLKMJIMFFGH76CB,坡道平面,1100000,43.53
RPOSMLKMJIMFFGH68CB,坡道平面,1200000,43.53
RPPSMLKMJIMFFGH78CB,坡道平面,1050000,42.46
RPXRMLKMJIMFFGH86CB,坡道平面,1200000,43.53
RPQSMLKMJIMFFGH88CB,坡道平面,1100000,43.53
RPRSMLKMJIMFFGH98CB,坡道平面,1150000,43.53
RPTSMLKMJIMFFGH56CB,坡道平面,1150000,43.53
RPUSMLKMJIMFFGH66CB,坡道平面,1150000,43.53
RPVSMLKMJIMFFGH76CB,坡道平面,1100000,42.46
RPSSMLKMJIMFFGH09CB,坡道平面,1150000,43.53
RPWSMLKMJIMFFGH86CB,坡道平面,1150000,43.53
RPXSMLKMJIMFFGH96CB,坡道平面,1200000,43.53
RPOTMLKMJIMFFGH78CB,坡道平面,1100000,43.53
RPPTMLKMJIMFFGH88CB,坡道平面,1100000,43.53
RPQTMLKMJIMFFGH98CB,坡道平面,1100000,43.53
RPSTMLKMJIMFFGH56CB,坡道平面,1100000,43.53
RPUTMLKMJIMFFGH76CB,坡道平面,1250000,44.80
RPTUMLKMJIMFFGH76CB,坡道平面,750000,43.53
RPTTMLKMJIMFFGH66CB,坡道平面,1150000,43.53
RPQUMLKMJIMFFGH09CB,坡道平面,1150000,43.53
RPVTMLKMJIMFFGH86CB,坡道平面,1200000,43.53
RPPUMLKMJIMFFGH98CB,坡道平面,1100000,42.46
RPSUMLKMJIMFFGH66CB,坡道平面,1150000,42.46
RPRTMLKMJIMFFGH09CB,坡道平面,1100000,42.46
RPRUMLKMJIMFFGH56CB,坡道平面,1100000,43.53
RPXTMLKMJIMFFGH07CB,坡道平面,1200000,43.53
RPUUMLKMJIMFFGH86CB,坡道平面,1100000,43.53
RPVUMLKMJIMFFGH96CB,坡道平面,1200000,44.80
RPWUMLKMJIMFFGH07CB,坡道平面,1150000,43.53
RPQVMLKMJIMFFGH56CB,坡道平面,1100000,43.53
RPXUMLKMJIMFFGH17CB,坡道平面,1100000,43.53
RPSVMLKMJIMFFGH76CB,坡道平面,1050000,42.46
RPOVMLKMJIMFFGH98CB,坡道平面,1200000,43.53
RPTVMLKMJIMFFGH86CB,坡道平面,1100000,43.53
RPPVMLKMJIMFFGH09CB,坡道平面,1200000,43.53
RPRVMLKMJIMFFGH66CB,坡道平面,1150000,42.46
RPUVMLKMJIMFFGH96CB,坡道平面,1250000,44.80
RPVVMLKMJIMFFGH07CB,坡道平面,1150000,43.53
RPWVMLKMJIMFFGH17CB,坡道平面,1100000,43.53
RPQPMLLKKIMFFAH08DB,坡道平面,1450000,41.77
RPVQMLLKKIMFFAH68DB,坡道平面,1750000,41.77
RPORMLLKKIMFFAH08DB,坡道平面,1700000,41.77
RPTPMLLKKIMFFAH38DB,坡道平面,1650000,41.77
RPXPMLLKKIMFFAH78DB,坡道平面,1500000,39.27
RPPQMLLKKIMFFAH08DB,坡道平面,1650000,41.77
RPQQMLLKKIMFFAH18DB,坡道平面,1650000,41.77
RPWRMLLKKIMFFAH88DB,坡道平面,1650000,41.77
RPQRMLLKKIMFFAH28DB,坡道平面,1750000,41.77
RPURMLLKKIMFFAH68DB,坡道平面,1550000,41.77
RPRRMLLKKIMFFAH38DB,坡道平面,1450000,41.77
RPSRMLLKKIMFFAH48DB,坡道平面,1450000,41.77
RPOSMLLKKIMFFAH18DB,坡道平面,1650000,41.77
RPXRMLLKKIMFFAH98DB,坡道平面,1550000,41.77
RPVSMLLKKIMFFAH88DB,坡道平面,1500000,39.27
RPUSMLLKKIMFFAH78DB,坡道平面,1600000,39.27
RPTSMLLKKIMFFAH68DB,坡道平面,1650000,44.74
RPWOMLMJJHNFFAH48DB,坡道平面,1550000,29.99
RPQPMLMJJHNFFAH97DB,坡道平面,1450000,29.99
RPXOMLMJJHNFFAH58DB,坡道平面,1600000,28.17
RPXOMLMJJHNFFAH58DB,坡道平面,1650000,29.99
RPUPMLMJJHNFFAH38DB,坡道平面,1450000,29.99
RPWPMLMJJHNFFAH58DB,坡道平面,1450000,29.99
RPSPMLMJJHNFFAH18DB,坡道平面,1750000,29.99
RPVPMLMJJHNFFAH48DB,坡道平面,1650000,29.99
RPRPMLMJJHNFFAH08DB,坡道平面,1650000,29.99
RPPPMLMJJHNFFAH87DB,坡道平面,1450000,29.99
RPTPMLMJJHNFFAH28DB,坡道平面,1600000,28.17
RPOQMLMJJHNFFAH87DB,坡道平面,1650000,29.99
RPXPMLMJJHNFFAH68DB,坡道平面,1650000,29.99
RPWOMLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPWOMLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPQPMLTLJHNFFBH88CB,坡道平面,1000000,21.07
RPQPMLTLJHNFFBH88CB,坡道平面,1000000,21.07
RPRPMLTLJHNFFBH98CB,坡道平面,1400000,21.05
RPSPMLTLJHNFFBH09CB,坡道平面,1500000,21.05
RPXOMLTLJHNFFBH86CB,坡道平面,1000000,21.07
RPXOMLTLJHNFFBH86CB,坡道平面,1000000,21.07
RPPPMLTLJHNFFBH78CB,坡道平面,1200000,21.07
RPPPMLTLJHNFFBH78CB,坡道平面,1200000,21.07
RPVOMLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPUPMLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPTPMLTLJHNFFBH56CB,坡道平面,1250000,21.05
RPTPMLTLJHNFFBH56CB,坡道平面,1250000,21.05
RPOPMLTLJHNFFBH68CB,坡道平面,1300000,21.05
RPOPMLTLJHNFFBH68CB,坡道平面,1300000,21.05
RPQQMLTLJHNFFBH98CB,坡道平面,1200000,21.07
RPQQMLTLJHNFFBH98CB,坡道平面,1200000,21.07
RPSQMLTLJHNFFBH56CB,坡道平面,1300000,21.07
RPSQMLTLJHNFFBH56CB,坡道平面,1300000,21.07
RPTQMLTLJHNFFBH66CB,坡道平面,1300000,21.07
RPTQMLTLJHNFFBH66CB,坡道平面,1300000,21.07
RPUQMLTLJHNFFBH76CB,坡道平面,1300000,21.07
RPUQMLTLJHNFFBH76CB,坡道平面,1300000,21.07
RPRQMLTLJHNFFBH09CB,坡道平面,1300000,21.07
RPRQMLTLJHNFFBH09CB,坡道平面,1300000,21.07
RPVQMLTLJHNFFBH86CB,坡道平面,1200000,21.07
RPXQMLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPWQMLTLJHNFFBH96CB,坡道平面,1300000,21.07
RPWQMLTLJHNFFBH96CB,坡道平面,1300000,21.07
RPQRMLTLJHNFFBH09CB,坡道平面,1000000,16.97
RPORMLTLJHNFFBH88CB,坡道平面,1100000,21.07
RPPRMLTLJHNFFBH98CB,坡道平面,1200000,21.07
RPRRMLTLJHNFFBH56CB,坡道平面,1200000,21.05
RPRRMLTLJHNFFBH56CB,坡道平面,1100000,16.99
RPSRMLTLJHNFFBH66CB,坡道平面,1100000,16.97
RPSRMLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPTRMLTLJHNFFBH76CB,坡道平面,1200000,21.07
RPTRMLTLJHNFFBH76CB,坡道平面,1200000,21.07
RPURMLTLJHNFFBH86CB,坡道平面,1200000,21.07
RPURMLTLJHNFFBH86CB,坡道平面,1200000,21.07
RPVRMLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPVRMLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPSSMLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPWSMLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPOSMLTLJHNFFBH98CB,坡道平面,1300000,21.07
RPOSMLTLJHNFFBH98CB,坡道平面,1300000,21.07
RPTSMLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPUSMLTLJHNFFBH96CB,坡道平面,1100000,21.07
RPWRMLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPWRMLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPVSMLTLJHNFFBH07CB,坡道平面,1100000,16.97
RPRSMLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPXRMLTLJHNFFBH17CB,坡道平面,1300000,21.07
RPXRMLTLJHNFFBH17CB,坡道平面,1300000,21.07
RPPSMLTLJHNFFBH09CB,坡道平面,1300000,21.07
RPPSMLTLJHNFFBH09CB,坡道平面,1300000,21.07
RPQTMLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPOTMLTLJHNFFBH09CB,坡道平面,1100000,21.07
RPXSMLTLJHNFFBH27CB,坡道平面,1100000,21.07
RPRTMLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPPTMLTLJHNFFBH56CB,坡道平面,1100000,21.07
RPVTMLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPSTMLTLJHNFFBH86CB,坡道平面,1300000,21.07
RPTTMLTLJHNFFBH96CB,坡道平面,1100000,21.07
RPWTMLTLJHNFFBH27CB,坡道平面,1300000,21.07
RPUTMLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPOUMLTLJHNFFBH56CB,坡道平面,1000000,16.97
RPXTMLTLJHNFFBH37CB,坡道平面,1200000,21.07
RPQUMLTLJHNFFBH76CB,坡道平面,1100000,17.35
RPUUMLTLJHNFFBH17CB,坡道平面,1000000,16.97
RPVUMLTLJHNFFBH27CB,坡道平面,1300000,21.07
RPSUMLTLJHNFFBH96CB,坡道平面,1100000,21.07
RPWUMLTLJHNFFBH37CB,坡道平面,1100000,16.97
RPTUMLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPRUMLTLJHNFFBH86CB,坡道平面,1000000,16.97
RPPUMLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPXUMLTLJHNFFBH47CB,坡道平面,1200000,17.35
RPOVMLTLJHNFFBH66CB,坡道平面,1300000,17.35
RPPVMLTLJHNFFBH76CB,坡道平面,1300000,21.07
RPTVMLTLJHNFFBH17CB,坡道平面,1000000,16.97
RPSVMLTLJHNFFBH07CB,坡道平面,1200000,21.07
RPQVMLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPRVMLTLJHNFFBH96CB,坡道平面,1100000,21.07
RPUVMLTLJHNFFBH27CB,坡道平面,1100000,21.07
RPVVMLTLJHNFFBH37CB,坡道平面,1200000,16.97
RPVVMLTLJHNFFBH37CB,坡道平面,1300000,21.07
RPWVMLTLJHNFFBH47CB,坡道平面,1100000,21.07
RPWVMLTLJHNFFBH47CB,坡道平面,1100000,21.07
RPOWMLTLJHNFFBH76CB,坡道平面,1200000,21.07
RPOWMLTLJHNFFBH76CB,坡道平面,1200000,21.07
RPPWMLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPPWMLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPXVMLTLJHNFFBH57CB,坡道平面,1300000,21.07
RPXVMLTLJHNFFBH57CB,坡道平面,1300000,21.07
RPQWMLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPQWMLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPUWMLTLJHNFFBH37CB,坡道平面,1100000,16.97
RPUWMLTLJHNFFBH37CB,坡道平面,1200000,21.07
RPRWMLTLJHNFFBH07CB,坡道平面,1200000,21.07
RPRWMLTLJHNFFBH07CB,坡道平面,1200000,21.07
RPVWMLTLJHNFFBH47CB,坡道平面,1300000,21.05
RPTWMLTLJHNFFBH27CB,坡道平面,1200000,21.07
RPTWMLTLJHNFFBH27CB,坡道平面,1200000,21.07
RPSWMLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPSWMLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPXWMLTLJHNFFBH67CB,坡道平面,1300000,21.07
RPXWMLTLJHNFFBH67CB,坡道平面,1300000,21.07
RPPNNLTLJHNFFBH68CB,坡道平面,1100000,16.97
RPPNNLTLJHNFFBH68CB,坡道平面,1200000,21.07
RPWWMLTLJHNFFBH57CB,坡道平面,1200000,21.07
RPWWMLTLJHNFFBH57CB,坡道平面,1200000,21.07
RPONNLTLJHNFFBH58CB,坡道平面,1000000,16.97
RPQNNLTLJHNFFBH78CB,坡道平面,1300000,21.07
RPQNNLTLJHNFFBH78CB,坡道平面,1300000,21.07
RPRNNLTLJHNFFBH88CB,坡道平面,1200000,21.07
RPRNNLTLJHNFFBH88CB,坡道平面,1200000,21.07
RPTNNLTLJHNFFBH09CB,坡道平面,1100000,21.07
RPTNNLTLJHNFFBH09CB,坡道平面,1000000,16.97
RPUNNLTLJHNFFBH56CB,坡道平面,1200000,21.07
RPSNNLTLJHNFFBH98CB,坡道平面,1200000,16.97
RPSNNLTLJHNFFBH98CB,坡道平面,1300000,21.07
RPWNNLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPVNNLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPVNNLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPXNNLTLJHNFFBH86CB,坡道平面,1000000,16.97
RPXNNLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPQONLTLJHNFFBH88CB,坡道平面,1100000,21.07
RPQONLTLJHNFFBH88CB,坡道平面,1100000,21.07
RPOONLTLJHNFFBH68CB,坡道平面,1100000,21.07
RPOONLTLJHNFFBH68CB,坡道平面,1100000,21.07
RPPONLTLJHNFFBH78CB,坡道平面,1300000,21.07
RPPONLTLJHNFFBH78CB,坡道平面,1300000,21.07
RPSONLTLJHNFFBH09CB,坡道平面,1200000,21.07
RPSONLTLJHNFFBH09CB,坡道平面,1200000,21.07
RPTONLTLJHNFFBH56CB,坡道平面,1200000,21.07
RPTONLTLJHNFFBH56CB,坡道平面,1200000,21.07
RPUONLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPUONLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPRONLTLJHNFFBH98CB,坡道平面,1300000,21.07
RPRONLTLJHNFFBH98CB,坡道平面,1300000,21.07
RPVONLTLJHNFFBH76CB,坡道平面,1200000,21.07
RPVONLTLJHNFFBH76CB,坡道平面,1200000,21.07
RPWONLTLJHNFFBH86CB,坡道平面,1200000,21.07
RPWONLTLJHNFFBH86CB,坡道平面,1200000,21.07
RPPPNLTLJHNFFBH88CB,坡道平面,1300000,21.05
RPPPNLTLJHNFFBH88CB,坡道平面,1300000,21.05
RPOPNLTLJHNFFBH78CB,坡道平面,1200000,21.07
RPOPNLTLJHNFFBH78CB,坡道平面,1200000,21.07
RPRPNLTLJHNFFBH09CB,坡道平面,1200000,21.07
RPXONLTLJHNFFBH96CB,坡道平面,1300000,21.07
RPXONLTLJHNFFBH96CB,坡道平面,1300000,21.07
RPSPNLTLJHNFFBH56CB,坡道平面,1100000,21.07
RPUPNLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPQPNLTLJHNFFBH98CB,坡道平面,1200000,21.07
RPQPNLTLJHNFFBH98CB,坡道平面,1200000,21.07
RPTPNLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPVPNLTLJHNFFBH86CB,坡道平面,1200000,21.07
RPVPNLTLJHNFFBH86CB,坡道平面,1200000,21.07
RPWPNLTLJHNFFBH96CB,坡道平面,1100000,21.07
RPXPNLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPSQNLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPOQNLTLJHNFFBH88CB,坡道平面,1100000,21.07
RPRQNLTLJHNFFBH56CB,坡道平面,1100000,21.07
RPPQNLTLJHNFFBH98CB,坡道平面,1200000,21.07
RPVQNLTLJHNFFBH96CB,坡道平面,1100000,21.07
RPQQNLTLJHNFFBH09CB,坡道平面,1100000,21.07
RPTQNLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPUQNLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPWQNLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPXQNLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPQRNLTLJHNFFBH56CB,坡道平面,1100000,21.07
RPPRNLTLJHNFFBH09CB,坡道平面,1300000,21.07
RPORNLTLJHNFFBH98CB,坡道平面,1100000,21.07
RPSRNLTLJHNFFBH76CB,坡道平面,1300000,21.07
RPRRNLTLJHNFFBH66CB,坡道平面,1100000,21.07
RPTRNLTLJHNFFBH86CB,坡道平面,1100000,16.97
RPVRNLTLJHNFFBH07CB,坡道平面,1100000,21.07
RPURNLTLJHNFFBH96CB,坡道平面,1100000,21.07
RPXRNLTLJHNFFBH27CB,坡道平面,1200000,21.07
RPWRNLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPOSNLTLJHNFFBH09CB,坡道平面,1100000,21.07
RPSSNLTLJHNFFBH86CB,坡道平面,1100000,16.97
RPQSNLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPRSNLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPUSNLTLJHNFFBH07CB,坡道平面,1400000,21.05
RPUSNLTLJHNFFBH07CB,坡道平面,1400000,21.05
RPTSNLTLJHNFFBH96CB,坡道平面,1300000,21.05
RPTSNLTLJHNFFBH96CB,坡道平面,1300000,21.05
RPVSNLTLJHNFFBH17CB,坡道平面,1200000,21.07
RPVSNLTLJHNFFBH17CB,坡道平面,1200000,21.07
RPPSNLTLJHNFFBH56CB,坡道平面,1100000,21.07
RPXSNLTLJHNFFBH37CB,坡道平面,1300000,21.07
RPXSNLTLJHNFFBH37CB,坡道平面,1300000,21.07
RPOTNLTLJHNFFBH56CB,坡道平面,1100000,21.07
RPWSNLTLJHNFFBH27CB,坡道平面,1100000,21.07
RPWSNLTLJHNFFBH27CB,坡道平面,1100000,21.07
RPRTNLTLJHNFFBH86CB,坡道平面,1000000,21.07
RPQTNLTLJHNFFBH76CB,坡道平面,1300000,21.07
RPPTNLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPPTNLTLJHNFFBH66CB,坡道平面,1200000,21.07
RPTTNLTLJHNFFBH07CB,坡道平面,1100000,16.97
RPTTNLTLJHNFFBH07CB,坡道平面,1200000,21.07
RPSTNLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPSTNLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPXTNLTLJHNFFBH47CB,坡道平面,1300000,21.07
RPUTNLTLJHNFFBH17CB,坡道平面,1200000,21.07
RPUTNLTLJHNFFBH17CB,坡道平面,1200000,21.07
RPVTNLTLJHNFFBH27CB,坡道平面,1100000,16.97
RPOUNLTLJHNFFBH66CB,坡道平面,1400000,21.05
RPOUNLTLJHNFFBH66CB,坡道平面,1400000,21.05
RPWTNLTLJHNFFBH37CB,坡道平面,1200000,21.07
RPWTNLTLJHNFFBH37CB,坡道平面,1200000,21.07
RPQUNLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPQUNLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPQUNLTLJHNFFBH86CB,坡道平面,1000000,16.97
RPPUNLTLJHNFFBH76CB,坡道平面,1300000,21.05
RPPUNLTLJHNFFBH76CB,坡道平面,1300000,21.05
RPTUNLTLJHNFFBH17CB,坡道平面,1300000,21.05
RPSUNLTLJHNFFBH07CB,坡道平面,1200000,21.07
RPRUNLTLJHNFFBH96CB,坡道平面,1300000,21.05
RPWUNLTLJHNFFBH47CB,坡道平面,1200000,21.07
RPWUNLTLJHNFFBH47CB,坡道平面,1200000,21.07
RPUUNLTLJHNFFBH27CB,坡道平面,1100000,21.07
RPXUNLTLJHNFFBH57CB,坡道平面,1100000,21.07
RPXUNLTLJHNFFBH57CB,坡道平面,1100000,21.07
RPOVNLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPOVNLTLJHNFFBH76CB,坡道平面,1100000,21.07
RPVUNLTLJHNFFBH37CB,坡道平面,1100000,21.07
RPVUNLTLJHNFFBH37CB,坡道平面,1100000,21.07
RPPVNLTLJHNFFBH86CB,坡道平面,1300000,21.05
RPPVNLTLJHNFFBH86CB,坡道平面,1300000,21.05
RPQVNLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPQVNLTLJHNFFBH96CB,坡道平面,1200000,21.07
RPRVNLTLJHNFFBH07CB,坡道平面,900000,21.07
RPTVNLTLJHNFFBH27CB,坡道平面,1100000,21.05
RPVVNLTLJHNFFBH47CB,坡道平面,1200000,21.07
RPUVNLTLJHNFFBH37CB,坡道平面,1200000,21.07
RPWVNLTLJHNFFBH57CB,坡道平面,1200000,21.07
RPSVNLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPOWNLTLJHNFFBH86CB,坡道平面,1100000,21.07
RPXVNLTLJHNFFBH67CB,坡道平面,1100000,16.97
RPQWNLTLJHNFFBH07CB,坡道平面,1100000,21.05
RPPWNLTLJHNFFBH96CB,坡道平面,130000,21.07
RPRWNLTLJHNFFBH17CB,坡道平面,1100000,21.07
RPTWNLTLJHNFFBH37CB,坡道平面,1000000,16.97
RPSWNLTLJHNFFBH27CB,坡道平面,1200000,21.07
RPUWNLTLJHNFFBH47CB,坡道平面,1100000,21.07
RPVWNLTLJHNFFBH57CB,坡道平面,1200000,21.07
RPVWNLTLJHNFFBH57CB,坡道平面,1100000,21.07
RPWWNLTLJHNFFBH67CB,坡道平面,1000000,21.07
RPWWNLTLJHNFFBH67CB,坡道平面,1000000,21.07
RPXWNLTLJHNFFBH77CB,坡道平面,1300000,21.07
RPPNOLTLJHNFFBH78CB,坡道平面,1300000,21.07
RPRNOLTLJHNFFBH98CB,坡道平面,1050000,32.24
RPQNOLTLJHNFFBH88CB,坡道平面,1300000,21.07
RPONOLTLJHNFFBH68CB,坡道平面,1200000,21.07
RPSNOLTLJHNFFBH09CB,坡道平面,1250000,32.24
RPTNOLTLJHNFFBH56CB,坡道平面,950000,32.24
RPTNOLTLJHNFFBH56CB,坡道平面,950000,32.24
RPUNOLTLJHNFFBH66CB,坡道平面,950000,32.24
RPUNOLTLJHNFFBH66CB,坡道平面,950000,32.24
RPWNOLTLJHNFFBH86CB,坡道平面,950000,32.24
RPWNOLTLJHNFFBH86CB,坡道平面,950000,32.24
RPVNOLTLJHNFFBH76CB,坡道平面,850000,32.24
RPVNOLTLJHNFFBH76CB,坡道平面,850000,32.24
RPPOOLTLJHNFFBH88CB,坡道平面,950000,27.03
RPPOOLTLJHNFFBH88CB,坡道平面,1050000,32.24
RPQOOLTLJHNFFBH98CB,坡道平面,950000,32.24
RPQOOLTLJHNFFBH98CB,坡道平面,950000,32.24
RPOOOLTLJHNFFBH78CB,坡道平面,950000,32.24
RPXNOLTLJHNFFBH96CB,坡道平面,850000,32.24
RPXNOLTLJHNFFBH96CB,坡道平面,850000,32.24
RPUOOLTLJHNFFBH76CB,坡道平面,950000,32.24
RPTOOLTLJHNFFBH66CB,坡道平面,1050000,32.24
RPTOOLTLJHNFFBH66CB,坡道平面,1050000,32.24
RPSOOLTLJHNFFBH56CB,坡道平面,1050000,32.24
RPSOOLTLJHNFFBH56CB,坡道平面,1050000,32.24
RPROOLTLJHNFFBH09CB,坡道平面,950000,27.03
RPWOOLTLJHNFFBH96CB,坡道平面,1050000,32.24
RPVOOLTLJHNFFBH86CB,坡道平面,1150000,32.24
RPVOOLTLJHNFFBH86CB,坡道平面,1150000,32.24
RPXOOLTLJHNFFBH07CB,坡道平面,850000,32.24
RPXOOLTLJHNFFBH07CB,坡道平面,850000,32.24
RPPPOLTLJHNFFBH98CB,坡道平面,850000,32.24
RPPPOLTLJHNFFBH98CB,坡道平面,850000,32.24
RPOPOLTLJHNFFBH88CB,坡道平面,1050000,32.24
RPOPOLTLJHNFFBH88CB,坡道平面,1050000,32.24
