編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLLJLHOFFBJ78CC,1,38.62,見其他登記事項,鋼筋混凝土造,106年11月29日,十七層,
RPUNMLPJLHOFFBJ09CC,1,155.66,住家用,鋼筋混凝土造,107年1月30日,三層,
RPUNMLPJLHOFFBJ09CC,1,.19,見其他登記事項,鋼筋混凝土造,107年1月30日,一層,
RPQOMLQJLHOFFBJ88CC,23,96.57,住家用,鋼筋混凝土造,85年7月3日,十三層,
RPQOMLQJLHOFFBJ88CC,23,22.92,共用部分,鋼筋混凝土造,85年7月3日,十三層,
RPSNMLOJLHOFFBJ78CC,15,119.78,住家用,鋼筋混凝土造,93年7月5日,十三層,
RPSNMLOJLHOFFBJ78CC,15,12.33,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPSNMLOJLHOFFBJ78CC,15,19.82,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPROMLQJLHOFFBJ98CC,4,97.14,住家用,鋼筋混凝土造,104年5月19日,十四層,
RPROMLQJLHOFFBJ98CC,4,77.27,見其他登記事項,鋼筋混凝土造,104年5月19日,十四層,
RPUOMLQJLHOFFBJ66CC,11,136.97,住家用,鋼筋混凝土造,96年12月7日,十四層,
RPUOMLQJLHOFFBJ66CC,11,12.38,共用部分,鋼筋混凝土造,97年3月21日,十四層,
RPUOMLQJLHOFFBJ66CC,11,29.67,共用部分,鋼筋混凝土造,97年3月21日,十四層,
RPWOMLQJLHOFFBJ86CC,5,109.30,商業用,鋼筋混凝土造,102年11月10日,二十層,
RPWOMLQJLHOFFBJ86CC,5,4.89,見其他登記事項,鋼筋混凝土造,102年11月10日,二十層,
RPWOMLQJLHOFFBJ86CC,5,28.59,見其他登記事項,鋼筋混凝土造,102年11月10日,二十層,
RPWOMLQJLHOFFBJ86CC,5,38.55,見其他登記事項,鋼筋混凝土造,102年11月10日,二十層,
RPWOMLQJLHOFFBJ86CC,5,102.11,商業用,鋼筋混凝土造,102年11月10日,二十層,
RPWOMLQJLHOFFBJ86CC,5,4.89,見其他登記事項,鋼筋混凝土造,102年11月10日,二十層,
RPWOMLQJLHOFFBJ86CC,5,25.37,見其他登記事項,鋼筋混凝土造,102年11月10日,二十層,
RPTRMLSJLHOFFBJ07CC,9,57.93,商業用,鋼筋混凝土造,99年5月26日,六層,
RPTRMLSJLHOFFBJ07CC,9,46.59,見其他登記事項,鋼筋混凝土造,99年5月26日,六層,
RPUNMLOKLHOFFBJ09CC,26,19.80,住家用,鋼筋混凝土造,81年12月17日,三層,
RPPPMLNKLHOFFBJ68CC,6,120.67,商業用,鋼筋混凝土造,102年2月7日,十四層,
RPQNMLPKLHOFFDJ98CC,15,102.00,住家用,鋼筋混凝土造,93年2月10日,三層,
RPOOMLPKLHOFFCJ78CC,,106.51,住商用,鋼筋混凝土造,,四層,
RPPNMLNJLHOFFCJ48CC,4,34.73,見其他登記事項,鋼筋混凝土造,104年1月20日,四層,
RPOPMLPKLHOFFBJ78CC,13,81.76,商業用,鋼筋混凝土造,95年4月21日,十四層,
RPOPMLPKLHOFFBJ78CC,13,30.87,共用部分,鋼筋混凝土造,95年4月21日,十四層,
RPTNMLTKLHOFFBJ86CC,15,110.30,住家用,鋼筋混凝土造,93年5月17日,二十一層,
RPTNMLTKLHOFFBJ86CC,15,24.53,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPTNMLTKLHOFFBJ86CC,15,8.27,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPVNMLTKLHOFFBJ07CC,6,171.40,住家用,鋼筋混凝土造,101年10月25日,十四層,
RPVNMLTKLHOFFBJ07CC,6,61.68,見其他登記事項,鋼筋混凝土造,101年10月25日,十四層,
RPVNMLTKLHOFFBJ07CC,6,19.18,見其他登記事項,鋼筋混凝土造,101年10月25日,十四層,
RPXNMLSKLHOFFBJ27DC,8,76.30,商業用,見其他登記事項,100年7月1日,一層,
RPTOMLKLLHOFFBJ78CC,,62.10,住家用,鋼筋混凝土造,107年9月20日,二十二層,
RPTOMLKLLHOFFBJ78CC,,58.32,見其他登記事項,鋼筋混凝土造,107年9月20日,二十二層,
RPOOMLSKLHOFFBJ09DC,8,76.30,商業用,見其他登記事項,100年7月1日,一層,
RPSNMLTKLHOFFBJ76CC,15,106.71,住家用,鋼筋混凝土造,93年1月13日,十層,
RPSNMLTKLHOFFBJ76CC,15,14.67,共用部分,鋼筋混凝土造,93年1月13日,十層,
RPSNMLTKLHOFFBJ76CC,15,24.44,共用部分,鋼筋混凝土造,93年1月13日,十層,
RPUNMLSKLHOFFBJ96DC,8,76.30,商業用,見其他登記事項,100年7月1日,一層,
RPSONLRLLHOFFBJ86CC,6,98.78,住家用,鋼筋混凝土造,102年8月2日,十四層,
RPSONLRLLHOFFBJ86CC,6,76.56,見其他登記事項,鋼筋混凝土造,102年8月2日,十四層,
RPVOMLKLLHOFFBJ98CC,8,100.96,住家用,鋼筋混凝土造,100年8月5日,十四層,
RPVOMLKLLHOFFBJ98CC,8,29.28,見其他登記事項,鋼筋混凝土造,100年8月5日,十四層,
RPVOMLKLLHOFFBJ98CC,8,10.73,見其他登記事項,鋼筋混凝土造,100年8月5日,十四層,
RPPNMLSLLHOFFBJ09CC,14,72.08,商業用,鋼筋混凝土造,94年5月4日,七層,
RPPNMLSLLHOFFBJ09CC,14,13.13,共用部分,鋼筋混凝土造,94年5月4日,七層,
RPPNMLSLLHOFFBJ09CC,14,60.70,共用部分,鋼筋混凝土造,94年5月4日,七層,
RPRPMLSKLHOFFBJ76CC,7,76.55,住商用,鋼筋混凝土造,101年1月4日,五層,
RPRPMLSKLHOFFBJ76CC,7,101.19,住商用,鋼筋混凝土造,101年1月4日,五層,
RPWNMLTKLHOFFDJ37CC,6,58.20,見其他登記事項,鋼筋混凝土造,102年7月9日,五層,
RPWNMLTKLHOFFDJ37CC,6,7.86,見其他登記事項,鋼筋混凝土造,102年7月9日,五層,
RPSNMLSLLHOFFBJ76CC,6,97.78,住家用,鋼筋混凝土造,101年12月10日,十四層,
RPSNMLSLLHOFFBJ76CC,6,93.89,見其他登記事項,鋼筋混凝土造,101年12月10日,十四層,
RPSNMLSLLHOFFBJ76CC,6,21.06,見其他登記事項,鋼筋混凝土造,101年12月10日,十四層,
RPQNMLSLLHOFFBJ56CC,18,94.03,住家用,鋼筋混凝土造,90年9月3日,十層,
RPQNMLSLLHOFFBJ56CC,18,9.75,共用部分,鋼筋混凝土造,90年9月3日,十層,
RPQNMLSLLHOFFBJ56CC,18,11.81,共用部分,鋼筋混凝土造,90年9月3日,十層,
RPRNMLSLLHOFFBJ66CC,8,42.90,住家用,鋼筋混凝土造,100年7月7日,十五層,
RPRNMLSLLHOFFBJ66CC,8,39.35,見其他登記事項,鋼筋混凝土造,100年7月7日,十五層,
RPRNMLSLLHOFFBJ66CC,8,13.79,見其他登記事項,鋼筋混凝土造,100年7月7日,十五層,
RPUQMLSLLHOFFBJ27CC,8,64.98,住家用,鋼筋混凝土造,99年11月20日,十五層,
RPUQMLSLLHOFFBJ27CC,8,45.50,見其他登記事項,鋼筋混凝土造,99年11月20日,十五層,
RPUQMLSLLHOFFBJ27CC,8,12.85,見其他登記事項,鋼筋混凝土造,99年11月20日,十五層,
RPUQMLSLLHOFFBJ27CC,8,.04,見其他登記事項,鋼筋混凝土造,99年11月20日,十五層,
RPOOMLTLLHOFFBJ66DC,3,59.10,商業用,鋼筋混凝土造,105年6月8日,二十七層,
RPOOMLTLLHOFFBJ66DC,3,13.85,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPOOMLTLLHOFFBJ66DC,3,37.35,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPVNMLTLLHOFFBJ27DC,3,57.94,商業用,鋼筋混凝土造,105年6月8日,二十七層,
RPVNMLTLLHOFFBJ27DC,3,13.85,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPVNMLTLLHOFFBJ27DC,3,40.15,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPSNMLLMLHOFFBJ78CC,11,27.37,商業用,鋼筋混凝土造,97年3月10日,十層,
RPSNMLLMLHOFFBJ78CC,11,11.33,共用部分,鋼筋混凝土造,97年3月10日,十層,
RPQRMLNJMHOFFBJ98CC,6,105.87,住商用,鋼筋混凝土造,101年11月8日,四層,
RPRRMLNJMHOFFBJ09CC,4,171.66,住家用,鋼骨鋼筋混凝土造,104年7月31日,三十二層,
RPRRMLNJMHOFFBJ09CC,4,141.20,見其他登記事項,鋼骨鋼筋混凝土造,104年7月31日,三十二層,
RPPNMLOJMHOFFBJ58CC,14,92.47,住家用,鋼筋混凝土造,94年7月21日,十層,
RPPNMLOJMHOFFBJ58CC,14,17.54,共用部分,鋼筋混凝土造,94年7月21日,十一層,
RPPNMLOJMHOFFBJ58CC,14,8.63,共用部分,鋼筋混凝土造,94年7月21日,十層,
RPOOMLSJMHOFFBJ98CC,10,167.73,商業用,鋼筋混凝土造,98年5月4日,十五層,
RPOOMLSJMHOFFBJ98CC,10,16.50,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPOOMLSJMHOFFBJ98CC,10,20.24,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPSNMLSJMHOFFDJ86CC,42,71.78,住家用,加強磚造,66年5月12日,三層,
RPSOMLTJMHOFFBJ86CC,2,82.96,商業用,鋼筋混凝土造,106年9月20日,十四層,
RPSOMLTJMHOFFBJ86CC,2,68.07,見其他登記事項,鋼筋混凝土造,106年9月20日,十四層,
RPTNMLTJMHOFFDJ07CC,23,3158.14,見其他登記事項,見其他登記事項,85年7月22日,四層,
RPTNMLTJMHOFFDJ07CC,23,176.54,見其他登記事項,鋼筋混凝土造,85年7月22日,一層,
RPXNMLKKMHOFFBJ09CC,6,2125.79,商業用,見其他登記事項,101年11月30日,三層,
RPROMLSJMHOFFBJ66CC,9,57.24,商業用,鋼筋混凝土造,99年2月8日,十八層,
RPROMLSJMHOFFBJ66CC,9,32.22,共用部分,鋼筋混凝土造,99年2月8日,十八層,
RPTNMLLKMHOFFBJ78CC,13,93.06,商業用,鋼筋混凝土造,94年11月14日,十五層,
RPTNMLLKMHOFFBJ78CC,13,48.69,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPTNMLLKMHOFFBJ78CC,13,19.59,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPVOMLSJMHOFFBJ07CC,15,133.24,住家用,鋼筋混凝土造,93年5月17日,二十一層,
RPVOMLSJMHOFFBJ07CC,15,29.64,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPVOMLSJMHOFFBJ07CC,15,10.11,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPTPMLLKMHOFFBJ09DC,2,125.34,見其他登記事項,鋼筋混凝土造,106年3月21日,四層,
RPWOMLMKMHOFFBJ66CC,4,128.76,住家用,鋼筋混凝土造,103年9月24日,二十三層,
RPWOMLMKMHOFFBJ66CC,4,10.62,見其他登記事項,鋼筋混凝土造,103年9月24日,二十三層,
RPWOMLMKMHOFFBJ66CC,4,47.32,見其他登記事項,鋼筋混凝土造,103年9月24日,二十三層,
RPWOMLMKMHOFFBJ66CC,4,22.67,見其他登記事項,鋼筋混凝土造,103年9月24日,二十三層,
RPQPMLSJMHOFFBJ66CC,1,78.33,住家用,鋼筋混凝土造,107年6月13日,十四層,
RPQPMLSJMHOFFBJ66CC,1,72.08,見其他登記事項,鋼筋混凝土造,107年6月13日,十四層,
RPWOMLSJMHOFFBJ17CC,12,160.01,工業用,鋼筋混凝土造,96年6月7日,八層,
RPWOMLSJMHOFFBJ17CC,12,189.52,工業用,鋼筋混凝土造,96年6月7日,八層,
RPWOMLSJMHOFFBJ17CC,12,82.68,共用部分,鋼筋混凝土造,96年6月7日,十層,
RPWOMLSJMHOFFBJ17CC,12,28.45,共用部分,鋼筋混凝土造,96年6月7日,十層,
RPUNMLQKMHOFFBJ76CC,4,170.51,見其他登記事項,鋼筋混凝土造,103年10月15日,十一層,
RPUNMLQKMHOFFBJ76CC,4,221.62,見其他登記事項,鋼筋混凝土造,103年10月15日,十一層,
RPXPMLQKMHOFFBJ27CC,3,65.45,住家用,鋼筋混凝土造,105年9月21日,二十一層,
RPXPMLQKMHOFFBJ27CC,3,66.56,見其他登記事項,鋼筋混凝土造,105年9月21日,二十一層,
RPSPMLQKMHOFFBJ76CC,15,77.95,住家用,鋼筋混凝土造,93年7月5日,十三層,
RPSPMLQKMHOFFBJ76CC,15,12.60,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPSPMLQKMHOFFBJ76CC,15,12.91,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPVNMLQKMHOFFBJ86CC,7,147.98,商業用,鋼筋混凝土造,101年5月18日,九層,
RPVNMLQKMHOFFBJ86CC,7,7.53,見其他登記事項,鋼筋混凝土造,101年5月18日,十二層,
RPVNMLQKMHOFFBJ86CC,7,5.72,見其他登記事項,鋼筋混凝土造,101年5月18日,十二層,
RPVNMLQKMHOFFBJ86CC,7,34.10,見其他登記事項,鋼筋混凝土造,101年5月18日,九層,
RPTNMLQKMHOFFBJ66CC,9,169.47,商業用,鋼筋混凝土造,99年1月6日,二十層,
RPTNMLQKMHOFFBJ66CC,9,41.37,共用部分,鋼筋混凝土造,99年1月6日,二十層,
RPTNMLQKMHOFFBJ66CC,9,9.74,共用部分,鋼筋混凝土造,99年1月6日,二十層,
RPTNMLQKMHOFFBJ66CC,9,126.48,共用部分,鋼筋混凝土造,99年1月6日,二十三層,
RPPPMLMLMHOFFBJ78CC,7,124.60,住家用,鋼筋混凝土造,101年3月28日,二十四層,
RPPPMLMLMHOFFBJ78CC,7,22.64,見其他登記事項,鋼筋混凝土造,101年3月28日,二十四層,
RPPPMLMLMHOFFBJ78CC,7,34.30,見其他登記事項,鋼筋混凝土造,101年3月28日,二十四層,
RPWNMLSKMHOFFBJ17CC,24,151.36,住家用,鋼筋混凝土造,83年10月18日,三層,
RPPOMLRKMHOFFBJ56DC,3,133.91,商業用,鋼筋混凝土造,105年6月8日,二十七層,
RPPOMLRKMHOFFBJ56DC,3,79.96,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPPOMLRKMHOFFBJ56DC,3,31.73,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPOPMLMLMHOFFBJ68CC,11,130.19,住家用,鋼筋混凝土造,97年7月23日,十五層,
RPOPMLMLMHOFFBJ68CC,11,60.19,共用部分,鋼筋混凝土造,97年7月23日,十五層,
RPOPMLMLMHOFFBJ68CC,11,22.46,共用部分,鋼筋混凝土造,97年7月23日,十五層,
RPQPMLQKMHOFFBJ56CC,15,90.15,住家用,鋼筋混凝土造,93年5月17日,二十一層,
RPQPMLQKMHOFFBJ56CC,15,20.02,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPQPMLQKMHOFFBJ56CC,15,6.80,共用部分,鋼筋混凝土造,93年5月17日,二十一層,
RPROMLKMMHOFFBJ78CC,9,95.94,商業用,鋼筋混凝土造,99年1月6日,二十層,
RPROMLKMMHOFFBJ78CC,9,25.78,共用部分,鋼筋混凝土造,99年1月6日,二十層,
RPROMLKMMHOFFBJ78CC,9,5.53,共用部分,鋼筋混凝土造,99年1月6日,二十層,
RPROMLKMMHOFFBJ78CC,9,11.27,共用部分,鋼筋混凝土造,99年1月6日,二十三層,
RPXNMLKMMHOFFBJ66CC,13,192.61,商業用,鋼筋混凝土造,94年11月14日,十五層,
RPXNMLKMMHOFFBJ66CC,13,163.67,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPXNMLKMMHOFFBJ66CC,13,40.56,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPRQMLPLMHOFFBJ76CC,11,31.01,商業用,鋼筋混凝土造,97年3月21日,十三層,
RPRQMLPLMHOFFBJ76CC,11,2.93,共用部分,鋼筋混凝土造,97年3月21日,十四層,
RPRQMLPLMHOFFBJ76CC,11,10.92,共用部分,鋼筋混凝土造,97年3月21日,十三層,
RPROMLOLMHOFFBJ09CC,4,66.10,見其他登記事項,鋼筋混凝土造,104年6月4日,十層,
RPROMLOLMHOFFBJ09CC,4,45.47,見其他登記事項,鋼筋混凝土造,104年6月4日,十層,
RPROMLOLMHOFFBJ09CC,4,24.45,見其他登記事項,鋼筋混凝土造,104年6月4日,十層,
RPQOMLOLMHOFFBJ98CC,7,76.26,商業用,鋼筋混凝土造,101年7月11日,十三層,
RPQOMLOLMHOFFBJ98CC,7,42.82,見其他登記事項,鋼筋混凝土造,101年7月11日,十九層,
RPQOMLOLMHOFFBJ98CC,7,14.13,見其他登記事項,鋼筋混凝土造,101年7月11日,十三層,
RPSQMLPLMHOFFBJ86CC,11,171.53,住家用,鋼筋混凝土造,97年8月25日,十二層,
RPSQMLPLMHOFFBJ86CC,11,58.83,共用部分,鋼筋混凝土造,97年8月25日,十三層,
RPSQMLPLMHOFFBJ86CC,11,26.37,共用部分,鋼筋混凝土造,97年8月25日,十三層,
RPWNMLQLMHOFFBJ17DC,5,82.36,商業用,鋼筋混凝土造,103年8月26日,十三層,
RPWNMLQLMHOFFBJ17DC,5,19.06,見其他登記事項,鋼筋混凝土造,103年8月26日,十三層,
RPWNMLQLMHOFFBJ17DC,5,129.25,見其他登記事項,鋼筋混凝土造,103年8月26日,十三層,
RPSNMLTLMHOFFBJ96CC,3,80.39,商業用,鋼筋混凝土造,104年11月5日,十三層,
RPXNMLTLMHOFFBJ47CC,11,457.65,商業用,鋼筋混凝土造,97年9月15日,十六層,
RPXNMLTLMHOFFBJ47CC,11,313.57,商業用,鋼筋混凝土造,97年9月15日,十六層,
RPXNMLTLMHOFFBJ47CC,11,254.38,商業用,鋼筋混凝土造,97年9月15日,十六層,
RPUNMLMJNHOFFBJ98CC,14,88.80,住家用,鋼筋混凝土造,94年10月4日,十五層,
RPUNMLMJNHOFFBJ98CC,14,40.78,共用部分,鋼筋混凝土造,94年10月4日,十五層,
RPUNMLMJNHOFFBJ98CC,14,11.66,共用部分,鋼筋混凝土造,94年10月4日,十五層,
RPXNMLMJNHOFFBJ66CC,13,54.43,住家用,鋼筋混凝土造,94年11月7日,十四層,
RPXNMLMJNHOFFBJ66CC,13,9.84,共用部分,鋼筋混凝土造,94年11月7日,十四層,
RPXNMLMJNHOFFBJ66CC,13,8.77,共用部分,鋼筋混凝土造,94年11月7日,十四層,
RPRNMLMJNHOFFBJ68CC,13,133.07,商業用,鋼筋混凝土造,95年9月29日,二十層,
RPRNMLMJNHOFFBJ68CC,13,15.06,共用部分,鋼筋混凝土造,95年9月29日,二十層,
RPRNMLMJNHOFFBJ68CC,13,21.17,共用部分,鋼筋混凝土造,95年9月29日,二十層,
RPSNMLMJNHOFFBJ78CC,14,116.24,住家用,鋼筋混凝土造,94年9月23日,十四層,
RPSNMLMJNHOFFBJ78CC,14,19.83,共用部分,鋼筋混凝土造,94年9月23日,十四層,
RPSNMLMJNHOFFBJ78CC,14,21.06,共用部分,鋼筋混凝土造,94年9月23日,十五層,
RPVOMLRJNHOFFBJ07CC,3,102.60,住家用,鋼筋混凝土造,105年4月27日,十二層,
RPVOMLRJNHOFFBJ07CC,3,92.39,見其他登記事項,鋼筋混凝土造,105年4月27日,十二層,
RPTNMLQJNHOFFBJ66CC,26,381.24,住商用,鋼筋混凝土造,82年1月18日,三層,
RPSNMLSJNHOFFCJ86CC,4,85.49,見其他登記事項,鋼筋混凝土造,104年7月13日,十四層,
RPSNMLSJNHOFFCJ86CC,4,8.78,見其他登記事項,鋼筋混凝土造,104年7月13日,十四層,
RPSNMLSJNHOFFCJ86CC,4,19.22,共有部份,鋼筋混凝土造,104年7月13日,十四層,
RPSNMLSJNHOFFCJ86CC,4,23.62,共有部份,鋼筋混凝土造,104年7月13日,十四層,
