鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
桃園區,建物,桃園縣桃園市朝陽街一段1~30號,0.0,商,,,1020502,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0690110,130.3,0,0,0,無,無,無,22000,169,,0.0,0,,RPQRMLQKNHIFFAH58CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市同德六街181~210號,22.67,住,,,1020510,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950529,105.13,3,2,2,有,有,有,22601,215,坡道機械,17.2,0,,RPUSMLQKNHIFFAH09CC
八德區,房地(土地+建物),桃園縣八德市東勇街69巷1~30號,12.28,住,,,1020514,土地2建物1車位0,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840125,108.23,1,0,1,有,有,無,12000,111,,0.0,0,,RPSNMLQKNHIFFFH88CC
八德區,建物,桃園縣八德市介壽路二段133巷91~120號,0.0,住,,,1020427,土地0建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011204,154.87,2,2,1,有,有,無,12000,77,坡道平面,31.32,0,,RPUOMLQKNHIFFFH56CC
龍潭區,建物,桃園縣大溪鎮新龍路121~150號,79.19,商,,,1020401,土地0建物1車位0,全,1,透天厝,商業用,鋼筋混凝土造,0811214,87.52,0,0,0,無,無,無,10000,114,,0.0,0,,RPOOMLQKNHIFFCH28CC
桃園區,房地(土地+建物),桃園縣桃園市中山北路61~90號,99.0,住,,,1020501,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0640825,60.79,1,1,1,有,無,無,15000,247,,0.0,0,,RPPOMLQKNHIFFAH38EC
大溪區,房地(土地+建物),桃園縣大溪鎮員林路二段416巷31~60號,23.32,,鄉村區,乙種建築用地,1020420,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821126,97.93,2,1,1,有,無,無,8000,82,,0.0,0,,RPPNMLRKNHIFFCH38CC
桃園區,建物,桃園縣桃園市大有路571~600號,0.0,住,,,1020425,土地0建物0車位0,一層,2,店面(店鋪),商業用,見其他登記事項,1010820,79.43,0,2,1,有,無,無,110000,1385,,0.0,0,,RPRPMLRKNHIFFAH58CC
桃園區,建物,桃園縣桃園市大有路571~600號,0.0,商,,,1020425,土地0建物0車位0,一層,2,店面(店鋪),商業用,見其他登記事項,1010820,39.72,0,2,0,有,無,無,40000,1007,,0.0,0,,RPSPMLRKNHIFFAH68CC
龜山區,建物,桃園縣龜山鄉文化三路81巷1~30號,4.44,商,,,1020428,土地0建物0車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970609,36.870000000000005,1,0,1,有,有,有,8000,217,,0.0,0,,RPSQMLRKNHIFFAH78CC
桃園區,建物,桃園縣桃園市大興西路二段1~30號,0.0,,,,1020516,土地0建物1車位0,十五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,63.72,3,2,1,有,無,有,13000,204,,0.0,0,,RPQSMLRKNHIFFAH78CC
蘆竹區,建物,桃園縣蘆竹鄉中山路211~240號,0.0,,,,1020610,土地0建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000511,373.68,0,0,0,無,有,無,85000,227,,0.0,0,,RPSPMLKLNHIFFEH48CC
桃園區,房地(土地+建物),桃園縣桃園市經國路391~420號,278.9,住,,,1011220,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,70.28,2,1,1,有,無,有,11000,157,,0.0,0,,RPXSMLKLNHIFFAH09EC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉光明路一段16巷1~30號,19.22,住,,,1020501,土地3建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830816,100.47,3,2,1,有,有,有,13000,129,,0.0,0,,RPRPMLKLNHIFFEH48DC
平鎮區,房地(土地+建物),桃園縣平鎮市南豐路121~150號,143.26,住,,,1020601,土地2建物2車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840314,77.32,0,0,0,無,無,無,58000,750,,0.0,0,,RPQOMLLLNHIFFGH58DC
八德區,房地(土地+建物)+車位,桃園縣八德市義勇街126巷1弄1~30號,19.01,住,,,1020107,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830809,138.18,3,2,2,有,有,無,12000,87,,0.0,0,社區管理費由屋主支付,RPVNMLLLNHIFFFH98EC
龍潭區,房地(土地+建物)+車位,桃園縣龍潭鄉百年二街31~60號,28.33,住,鄉村區,乙種建築用地,1011222,土地2建物3車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,130.41,2,2,2,有,有,有,8640,66,坡道平面,36.44,0,,RPUNMLLLNHIFFCH58EC
中壢區,建物,桃園縣中壢市榮安八街31~60號,0.0,住,,,1020508,土地0建物1車位0,一層,10,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010614,175.49,0,0,0,無,有,無,45000,256,,0.0,0,,RPXPMLLLNHIFFBH78CC
中壢區,建物,桃園縣中壢市龍勇路61~90號,0.0,住,,,1020501,土地0建物1車位0,一層,8,店面(店鋪),商業用,鋼筋混凝土造,0850322,103.94999999999999,0,0,0,無,無,有,13000,125,,0.0,0,,RPOQMLLLNHIFFBH97CC
中壢區,建物,桃園縣中壢市環中東路二段331~360號,0.0,住,,,1020505,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0910429,332.97,6,2,4,有,無,無,42000,126,,0.0,0,,RPPQMLLLNHIFFBH08CC
中壢區,建物,桃園縣中壢市環北路331~360號,0.0,住,,,1020502,土地0建物1車位1,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,195.78,4,2,2,有,有,有,35000,179,坡道平面,34.62,0,,RPPPMLMLNHIFFBH08CC
中壢區,房地(土地+建物),桃園縣中壢市文昌街225巷32弄1~30號,78.0,其他,,,1020601,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0701221,83.44,3,2,2,有,無,有,15000,180,,0.0,0,,RPOTMLMLNHIFFBH38CC
大園區,房地(土地+建物)+車位,桃園縣大園鄉致祥三街1~30號,115.19,其他,,,1020701,土地1建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0970129,333.97,4,2,3,有,無,有,25000,75,坡道平面,0.0,0,,RPOSMLMLNHIFFEH58CC
八德區,房地(土地+建物),桃園縣八德市廣福路511~540號,85.8,住,鄉村區,乙種建築用地,1020513,土地1建物1車位0,全,4,透天厝,住家用,加強磚造,0680220,126.58,1,1,1,有,無,有,70000,553,,0.0,0,,RPSNMLMLNHIFFFH58CC
大園區,土地,大牛稠段大牛稠小段661~690地號,2110.0,,特定農業區,農牧用地,1020128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,41667,20,,0.0,0,,RPUPMLMLNHIFFEH09EC
大園區,房地(土地+建物)+車位,桃園縣大園鄉領航南路四段211~240號,48.69,住,,,1020601,土地1建物1車位2,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990728,141.93,4,2,3,有,有,無,17000,120,坡道平面,0.0,0,,RPTRMLNLNHIFFEH56DC
平鎮區,房地(土地+建物),桃園縣平鎮市學園街64巷1~30號,76.91,住,,,1020522,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830302,113.92,3,2,2,有,無,有,10000,88,,0.0,0,,RPQNMLNLNHIFFGH58CC
中壢區,房地(土地+建物),桃園縣中壢市文智路121~150號,85.06,住,,,1020515,土地1建物1車位0,五層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0950612,253.71,5,3,4,有,無,無,31000,122,,0.0,0,,RPSRMLNLNHIFFBH78DC
中壢區,建物,桃園縣中壢市中福路121~150號,0.0,住,,,1020515,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0620326,96.52,4,3,3,有,無,無,15000,155,,0.0,0,,RPQOMLNLNHIFFBH18CC
中壢區,建物,桃園縣中壢市龍川六街121~150號,58.2,,,,1020504,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0690515,72.0,5,3,3,有,無,有,12000,167,,0.0,0,,RPROMLNLNHIFFBH28CC
中壢區,建物,桃園縣中壢市九和一街31~60號,0.0,商,,,1020514,土地0建物1車位0,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950321,67.31,1,1,1,有,有,有,15000,223,,0.0,0,,RPORMLNLNHIFFBH28CC
中壢區,房地(土地+建物),桃園縣中壢市慈惠三街31~60號,10.92,商,,,1020510,土地1建物1車位0,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901026,104.15,3,2,1,有,有,有,20000,192,,0.0,0,,RPRQMLOLNHIFFBH68DC
中壢區,房地(土地+建物),桃園縣中壢市晉元路301~330號,3837.0,住,,,1020505,土地1建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0821216,4760.0,0,2,1,有,無,有,10500,2,,0.0,0,,RPPWMLSLNHIFFBH86DC
中壢區,房地(土地+建物),桃園縣中壢市晉元路301~330號,3837.0,住,,,1020505,土地1建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0821216,4760.0,0,2,1,有,無,有,10500,2,,0.0,0,,RPSWMLSLNHIFFBH17DC
蘆竹區,房地(土地+建物)+車位,桃園縣蘆竹鄉仁愛路二段1~30號,24.03,其他,,,1020501,土地0建物1車位1,十七層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910205,209.14,4,2,2,有,有,有,30000,143,坡道平面,40.16,0,,RPTQMLSLNHIFFEH86CC
中壢區,房地(土地+建物),桃園縣中壢市南園二路331~360號,21.55,住,,,1020527,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001109,117.32,3,2,2,有,有,無,16000,136,,0.0,0,,RPTQMLSLNHIFFBH56CC
桃園區,建物,桃園縣桃園市中山東路211~240號,0.0,住,,,1020524,土地0建物1車位0,全,3,透天厝,住家用,加強磚造,0620624,242.62,0,0,3,有,無,無,35000,144,,0.0,0,,RPTNMLSLNHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市大有路541~570號,9.19,住,,,1020402,土地1建物1車位0,十七層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840419,28.67,1,0,1,無,有,有,7000,244,,0.0,0,,RPTSMLTLNHIFFAH76CC
桃園區,房地(土地+建物),桃園縣桃園市春日路871~900號,32.83,其他,,,1020515,土地1建物2車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0940322,195.56,0,0,0,無,無,有,55000,281,,0.0,0,,RPUSMLTLNHIFFAH86CC
桃園區,房地(土地+建物),桃園縣桃園市民光東路181~210號,8.28,住,,,1020322,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920918,72.21000000000001,1,1,1,有,有,有,8500,118,,0.0,0,,RPVSMLTLNHIFFAH96CC
,車位,桃園縣桃園市大有路541~570號,0.0,,,,1020403,土地0建物0車位1,,,其他,,,,0.0,0,0,0,無,有,無,1500,,坡道平面,31.81,1500,,RPWSMLTLNHIFFAH07CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市民富十一街91~120號,15.11,住,,,1020506,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950103,126.31,3,2,2,有,有,有,18000,143,坡道機械,11.02,0,,RPXSMLTLNHIFFAH17CC
桃園區,房地(土地+建物),桃園縣桃園市民有六街1~30號,3.88,住,,,1020501,土地1建物1車位0,十一層,17,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850118,42.96,1,0,1,無,有,有,6500,151,,0.0,0,,RPPTMLTLNHIFFAH09CC
大溪區,房地(土地+建物),桃園縣大溪鎮介壽路751~780號,579.56,住,,,1020615,土地1建物1車位0,二層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0971201,697.36,0,0,3,有,無,無,80000,115,,0.0,0,,RPUOMLTLNHIFFCH76DC
蘆竹區,建物,桃園縣蘆竹鄉中山路241~270號,65.37,住,,,1020620,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1011225,86.55,0,0,0,無,無,無,40000,462,,0.0,0,,RPTSMLKMNHIFFEH98CC
桃園區,房地(土地+建物),桃園縣桃園市中正路1381~1410號,25.37,商,,,1020510,土地1建物1車位0,見其他登記事項,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860519,216.79,0,0,2,無,無,有,60000,277,,0.0,0,,RPPQMLKMNHIFFAH08DC
中壢區,房地(土地+建物),桃園縣中壢市仁德八街1~30號,2.92,住,,,1020605,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970714,24.84,2,1,1,有,無,有,10000,403,,0.0,0,,RPVRMLNJOHIFFBH98DC
桃園區,土地,鹽埕段61~90地號,120.9,住,,,1020510,土地1建物0車位0,全,,透天厝,,,,0.0,0,0,0,無,無,無,20000,165,,0.0,0,房屋無保存登記.,RPROMLNJOHIFFAH08CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市慈德街121~150號,10.55,住,,,1020601,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930720,80.74,2,2,1,有,有,有,12000,149,坡道平面,27.61,0,,RPRSMLOJOHIFFAH58CC
龜山區,房地(土地+建物)+車位,桃園縣龜山鄉文化東路1~30號,41.4,住,,,1020604,土地1建物1車位1,三層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000607,169.08999999999997,3,2,2,有,無,有,20000,118,坡道平面,36.7,0,,RPQTMLOJOHIFFAH58CC
中壢區,建物,桃園縣中壢市健行路211~240號,5.6,住,,,1020504,土地0建物1車位0,五層,10,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1000715,16.0,1,0,1,有,無,有,4800,300,,0.0,0,,RPRTMLOJOHIFFBH78CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市中正路1231~1260號,16.76,其他,,,1020601,土地1建物1車位1,三層,22,辦公商業大樓,見其他登記事項,見其他登記事項,0810323,189.44,0,0,0,無,有,無,52000,274,坡道平面,0.0,0,,RPSQMLOJOHIFFAH58DC
八德區,土地,大安段1081~1110地號,2150.0,農,特定農業區,農牧用地,1020604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,260000,121,,0.0,0,1.含未登記建物2棟。2.第五年起月租調整為28萬元,RPPPMLOJOHIFFFH58CC
龍潭區,房地(土地+建物)+車位,桃園縣龍潭鄉百年二街31~60號,35.8,住,鄉村區,乙種建築用地,1020518,土地2建物3車位1,五層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860626,47.129999999999995,3,2,2,有,有,有,10400,221,坡道平面,0.0,0,,RPVNMLOJOHIFFCH68CC
八德區,房地(土地+建物),桃園縣八德市東勇街125巷1~30號,27.06,住,,,1020521,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970919,116.21,3,2,2,有,有,有,13500,116,,0.0,0,,RPVOMLOJOHIFFFH66EC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉五福一路181~210號,764.5,住,,,1020601,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830623,96.42,3,2,2,有,有,有,10000,104,,0.0,0,,RPQQMLOJOHIFFEH78DC
平鎮區,房地(土地+建物),桃園縣平鎮市育達路85巷8弄1~30號,67.0,住,,,1020602,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0640116,69.12,4,4,4,有,無,有,4500,65,,0.0,0,"此屋為透天隔成套房4間,承租人只租一間",RPOQMLOJOHIFFGH78DC
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市德育路二段121~150號,5652.62,住,,,1020614,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971001,71.93,3,2,2,有,有,有,14500,797,升降平面,56.87,0,,RPQQMLOJOHIFFGH98DC
中壢區,房地(土地+建物),桃園縣中壢市仁德八街1~30號,2.92,住,,,1020602,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970714,24.84,2,1,1,有,無,有,10000,403,,0.0,0,,RPOVMLPJOHIFFBH98EC
桃園區,房地(土地+建物)+車位,桃園縣桃園市龍泉一街1~30號,18.92,住,,,1020601,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010601,133.2,3,2,2,有,有,無,16000,120,坡道平面,35.12,0,,RPQPMLPJOHIFFAH38DC
中壢區,房地(土地+建物),桃園縣中壢市晉元路301~330號,3837.0,住,,,1020505,土地1建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0821216,4760.0,0,2,1,有,無,有,10500,2,,0.0,0,,RPWNMLPJOHIFFBH88DC
中壢區,房地(土地+建物),桃園縣中壢市晉元路301~330號,3837.0,住,,,1020505,土地1建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0821216,4760.0,0,2,1,有,無,有,10500,2,,0.0,0,,RPRPMLPJOHIFFBH58DC
中壢區,土地,忠孝段151~180地號,1882.0,住,,,1020501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,166667,89,,0.0,0,,RPURMLPJOHIFFBH09DC
中壢區,房地(土地+建物),桃園縣中壢市強國路53巷6弄1~30號,39.38,住,,,1020618,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0780517,117.13,3,2,2,有,無,無,11000,94,,0.0,0,,RPSSMLPJOHIFFBH98DC
中壢區,房地(土地+建物),桃園縣中壢市強國路53巷6弄1~30號,39.38,住,,,1020518,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0780517,117.13,3,2,2,有,無,無,11000,94,,0.0,0,,RPTSMLPJOHIFFBH09DC
中壢區,房地(土地+建物),桃園縣中壢市九和二街31~60號,10.72,商,,,1020721,土地1建物1車位0,一層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010322,118.8,0,0,0,無,有,無,80000,673,,0.0,0,,RPVSMLPJOHIFFBH66DC
中壢區,房地(土地+建物),桃園縣中壢市中壢市文化路331~360號,14.05,工,,,1020521,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0960430,162.18,0,1,1,有,有,無,43000,265,,0.0,0,,RPWSMLPJOHIFFBH76DC
中壢區,房地(土地+建物),桃園縣中壢市環北路331~360號,5.05,住,,,1020510,土地0建物1車位0,五層,21,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0980629,65.93,1,1,1,有,有,有,14000,212,,0.0,0,,RPPONLPJOHIFFBH38DC
桃園區,房地(土地+建物),桃園縣桃園市宏昌六街121~150號,21.13,住,,,1020604,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830307,108.67,3,2,2,有,無,無,11000,101,,0.0,0,,RPVRMLPJOHIFFAH98CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市同德十街30巷1~30號,17.1,住,,,1020510,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850513,101.11,3,2,2,有,有,有,14000,138,坡道平面,0.0,0,,RPVNMLQJOHIFFAH68CC
桃園區,房地(土地+建物),桃園縣桃園市大業路一段61~90號,22.77,住,,,1020516,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861110,119.27,3,2,2,有,有,無,11000,92,,0.0,0,,RPWNMLQJOHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市民有東路2巷1~30號,22.04,住,,,1020517,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931127,80.61,2,1,1,有,有,有,15000,186,,0.0,0,,RPXNMLQJOHIFFAH88CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市德華街91~120號,16.47,住,,,1020520,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860815,96.13,3,2,2,有,有,無,12500,130,其他,0.0,0,,RPOOMLQJOHIFFAH08CC
桃園區,房地(土地+建物),桃園縣桃園市慈文路298巷1~30號,29.0,住,,,1020520,土地1建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700417,78.62,1,0,1,無,無,有,7500,95,,0.0,0,,RPROMLQJOHIFFAH38CC
桃園區,房地(土地+建物),桃園縣桃園市中興街1~30號,3.87,其他,,,1020527,土地1建物1車位0,九層,10,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840520,31.52,1,0,1,無,有,有,6000,190,,0.0,0,,RPTOMLQJOHIFFAH58CC
桃園區,房地(土地+建物),桃園縣桃園市大業路一段31~60號,17.12,住,,,1020524,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840520,113.14,3,2,2,有,有,有,12000,106,,0.0,0,,RPVOMLQJOHIFFAH78CC
龜山區,房地(土地+建物),桃園縣龜山鄉文化二路34巷14弄1~30號,8.84,商,,,1020516,土地1建物1車位0,十五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850508,75.6,3,2,1,有,有,有,10000,132,,0.0,0,,RPVRMLQJOHIFFAH09CC
中壢區,房地(土地+建物),桃園縣中壢市新生路541~570號,129.0,住,,,1020529,土地2建物1車位0,全,2,透天厝,住家用,見其他登記事項,,178.49,3,2,2,有,無,有,26000,146,,0.0,0,,RPPPMLQJOHIFFBH38CC
中壢區,房地(土地+建物)+車位,桃園縣中壢市復興路31~60號,78.61,商,,,1020531,土地0建物1車位1,十層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0800507,534.0,3,0,2,有,有,無,80000,150,升降平面,0.0,0,租金含10%租賃所得稅+2%二代健保補充保費,RPURMLRJOHIFFBH56CC
中壢區,建物,桃園縣中壢市中北路二段208巷31~60號,0.0,,,,1020510,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910404,35.47,1,2,1,有,有,有,9000,254,,0.0,0,,RPWRMLRJOHIFFBH76CC
中壢區,建物,桃園縣中壢市中北路二段208巷31~60號,0.0,,,,1020510,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900115,51.67,2,2,1,有,有,無,10000,194,,0.0,0,,RPOSMLRJOHIFFBH68CC
中壢區,建物,桃園縣中壢市建國路31~60號,0.0,商,,,1020510,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0690904,555.73,0,0,0,無,無,無,300000,540,,0.0,0,,RPWSMLRJOHIFFBH86CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市藝文一街31~60號,102.31,商,,,1020606,土地1建物1車位2,一層,25,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0990422,792.15,0,0,0,無,有,無,162800,206,坡道平面,40.98,0,,RPRSMLRJOHIFFAH88CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市經國路541~570號,1724.0,住,,,1020524,土地1建物1車位1,一層,1,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0901129,179.46,1,1,1,無,無,無,113636,633,坡道平面,0.0,0,,RPSSMLRJOHIFFAH98CC
中壢區,房地(土地+建物),桃園縣中壢市環北路331~360號,5.05,住,,,1020510,土地0建物1車位0,五層,21,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0980629,65.93,1,1,1,有,有,有,14000,212,,0.0,0,,RPXPMLRJOHIFFBH76DC
中壢區,房地(土地+建物),桃園縣中壢市中福路1~30號,481.0,工,工業區,丁種建築用地,1020531,土地1建物1車位0,一層,1,公寓(5樓含以下無電梯),見其他登記事項,鋼造,0690814,306.53,0,0,0,無,無,無,70000,228,,0.0,0,,RPXQMLRJOHIFFBH86DC
楊梅區,房地(土地+建物),桃園縣楊梅鎮四維路121~150號,80.45,住,,,1020601,土地1建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960201,238.79,4,3,3,有,無,無,25000,105,,0.0,0,,RPQPMLRJOHIFFDH88DC
大溪區,房地(土地+建物),桃園縣大溪鎮文化路166巷1~30號,50.0,其他,,,1020605,土地1建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,0830507,246.21,0,0,0,無,無,無,10000,41,,0.0,0,,RPQPMLRJOHIFFCH68CC
大溪區,房地(土地+建物),桃園縣大溪鎮石園路476巷1~30號,201.0,農,一般農業區,甲種建築用地,1020523,土地1建物1車位0,一層,1,其他,住家用,磚造,,77.9,3,1,1,有,無,無,9000,116,,0.0,0,,RPRPMLRJOHIFFCH78CC
龍潭區,房地(土地+建物),桃園縣龍潭鄉建國路42巷1~30號,74.22,住,鄉村區,乙種建築用地,1020528,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0680805,81.4,3,2,1,有,無,無,8000,98,,0.0,0,,RPSPMLRJOHIFFCH88CC
平鎮區,房地(土地+建物),桃園縣平鎮市義興街1~30號,18.31,住,,,1020604,土地2建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840826,88.67,3,1,2,有,有,有,8500,96,,0.0,0,,RPPNMLRJOHIFFGH88DC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉聯福街2巷31~60號,276.05,其他,,,1020607,土地4建物1車位0,全,2,透天厝,見其他登記事項,加強磚造,0810922,343.04,0,0,0,無,無,無,40000,117,,0.0,0,,RPPNMLSJOHIFFEH68CC
中壢區,建物,桃園縣中壢市中北路二段208巷31~60號,0.0,,,,1020520,土地0建物1車位0,一層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900115,54.69,2,2,1,有,有,有,13000,238,,0.0,0,,RPSOMLSJOHIFFBH78CC
中壢區,建物,桃園縣中壢市榮安15街61~90號,0.0,,,,1020525,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830304,68.96,3,2,2,有,有,有,13000,189,,0.0,0,,RPUOMLSJOHIFFBH98CC
中壢區,建物,桃園縣中壢市南園二路241~270號,0.0,,,,1020602,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010827,92.12,3,2,2,有,有,有,18000,195,,0.0,0,,RPWOMLSJOHIFFBH56CC
桃園區,房地(土地+建物),桃園縣桃園市中山路361~390號,15.61,住,,,1020609,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730402,145.34,3,2,2,有,無,有,11500,79,,0.0,0,,RPQNMLTJOHIFFAH48CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市天祥七街31~60號,832.0,住,,,1020605,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831107,97.43,3,2,2,有,無,有,12000,123,升降機械,0.0,0,,RPVNMLKKOHIFFAH18CC
中壢區,建物,桃園縣中壢市長江91~120號,0.0,住,,,1020526,土地0建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0570725,80.88,0,0,0,無,無,無,15000,185,,0.0,0,,RPWOMLKKOHIFFBH48CC
