編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUOMLLKNHNFFEE58CA,,70.81,見其它登記事項,見其它登記事項,106年10月31日,十五層,
RPVNMLRJOHNFFEE56CA,3,109.45,見其它登記事項,見其它登記事項,104年9月25日,十五層,十四層
RPVNMLRJOHNFFEE56CA,3,104.14,見其它登記事項,見其它登記事項,104年9月25日,十五層,
RPTNMLRJOHNFFEE98CA,3,109.45,見其它登記事項,見其它登記事項,104年9月25日,十五層,四層
RPTNMLRJOHNFFEE98CA,3,81.50,見其它登記事項,見其它登記事項,104年9月25日,十五層,
RPUNMLRJOHNFFEE09CA,3,107.95,見其它登記事項,見其它登記事項,104年9月25日,十五層,三層
RPUNMLRJOHNFFEE09CA,3,80.75,見其它登記事項,見其它登記事項,104年9月25日,十五層,
RPOOMLRKNHNFFFE68CA,23,78.67,住家用,鋼筋混凝土造,84年1月16日,七層,三層
RPOOMLRKNHNFFFE68CA,23,16.03,見其他登記事項,鋼筋混凝土造,84年1月16日,七層,
RPUNMLLKNHNFFFE58CA,22,214.85,住家用,鋼筋混凝土造,85年1月4日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLQJOHNFFGE68CA,6,57.28,見其他登記事項,鋼筋混凝土造,101年4月9日,十七層,二層
RPPNMLQJOHNFFGE68CA,6,28.25,見其他登記事項,鋼筋混凝土造,101年4月9日,十九層,
RPVOMLLKNHNFFGE88CA,10,105.76,見其他登記事項,見其他登記事項,97年4月1日,十四層,九層
RPVOMLLKNHNFFGE88CA,10,51.05,見其他登記事項,見其他登記事項,97年4月1日,十四層,
RPQNMLSKNHNFFGE98CA,13,79.82,見其他登記事項,見其他登記事項,93年11月18日,十三層,十層
RPQNMLSKNHNFFGE98CA,13,36.63,見其他登記事項,見其他登記事項,93年11月18日,十三層,
RPWOMLPKNHNFFGE76CA,13,231.23,見其他登記事項,見其他登記事項,94年5月27日,四層,一層 二層 三層 四層
RPOPMLPKNHNFFGE68CA,13,231.23,見其他登記事項,見其他登記事項,94年5月27日,四層,一層 二層 三層 四層
RPUNMLKMNHNFFGE78CA,9,52.37,見其他登記事項,見其他登記事項,98年3月30日,十四層,十三層
RPUNMLKMNHNFFGE78CA,9,26.99,見其他登記事項,見其他登記事項,98年3月30日,十四層,
RPPOMLPKNHNFFGE68CA,5,48.60,見其他登記事項,見其他登記事項,102年6月26日,十五層,八層
RPPOMLPKNHNFFGE68CA,5,24.00,見其他登記事項,見其他登記事項,102年6月26日,十九層,
RPUNMLPKNHNFFGE09CA,2,72.92,見其他登記事項,見其他登記事項,105年8月10日,十五層,二層
RPUNMLPKNHNFFGE09CA,2,60.34,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPQNMLQJOHNFFIE98CA,32,277.68,住家用,鋼筋混凝土造,74年11月18日,三層,
RPTNMLMLNHNFFHE88CA,7,173.75,見其他登記事項,鋼筋混凝土造,100年3月7日,四層,一層
RPTNMLMLNHNFFHE88CA,7,21.24,共有部分,鋼筋混凝土造,100年3月7日,四層,
RPTNMLMLNHNFFHE88CA,7,21.24,共有部分,鋼筋混凝土造,100年3月7日,四層,
RPTNMLMLNHNFFHE88CA,7,21.24,共有部分,鋼筋混凝土造,100年3月7日,四層,
RPTNMLMLNHNFFHE88CA,7,21.24,共有部分,鋼筋混凝土造,100年3月7日,四層,
RPTNMLMLNHNFFHE88CA,7,199.13,見其他登記事項,鋼筋混凝土造,100年3月7日,四層,二層
RPTNMLMLNHNFFHE88CA,7,199.13,見其他登記事項,鋼筋混凝土造,100年3月7日,四層,三層
RPTNMLMLNHNFFHE88CA,7,199.13,見其他登記事項,鋼筋混凝土造,100年3月7日,四層,四層
RPQNMLPLNHNFFIE98CA,14,65.85,住家用,鋼筋混凝土造,93年6月9日,十三層,二層
RPQNMLPLNHNFFIE98CA,14,25.52,共有部份,鋼筋混凝土造,93年6月9日,十三層,
RPOOMLOKNHNFFIE68CA,2,272.45,見其他登記事項,鋼筋混凝土造,105年7月27日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLOKNHNFFIE66CA,19,222.44,住家用,鋼筋混凝土造,88年6月30日,九層,四層
RPVNMLOKNHNFFIE66CA,19,193.11,見使用執照,見使用執照,88年6月30日,九層,
RPRNMLQKNHNFFIE09CA,8,163.51,見其他登記事項,鋼筋混凝土造,99年9月30日,四層,一層 二層 三層 四層
RPRNMLRKNHNFFKE76CA,1,208.32,住家用,鋼筋混凝土造,106年8月24日,三層,一層 二層 三層
RPSNMLRKNHNFFKE86CA,1,208.32,住家用,鋼筋混凝土造,106年8月24日,三層,一層 二層 三層
RPPNMLPKNHNFFJE88CA,,1620.32,見其他登記事項,見其他登記事項,106年12月11日,一層,一層
RPWOMLLKNHNFFGE09DA,13,192.65,見其他登記事項,見其他登記事項,94年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLSKNHNFFIE96DA,22,27.27,住家用,鋼筋混凝土造,85年8月29日,十層,十層
RPTNMLSKNHNFFIE96DA,22,3.09,見其他登記事項,鋼筋混凝土造,85年8月29日,十層,
RPTNMLSKNHNFFIE96DA,22,5.01,見其他登記事項,鋼筋混凝土造,85年8月29日,十層,
RPTNMLSKNHNFFIE96DA,22,3.94,見其他登記事項,鋼筋混凝土造,85年8月29日,十層,
RPPOMLOKNHNFFDE38DA,49,111.88,住家用,加強磚造,58年5月15日,四層,四層
RPTNMLLMNHNFFLE66CA,25,90.55,住家用,鋼筋混凝土造,82年4月2日,七層,七層
RPTNMLLMNHNFFLE66CA,25,30.39,共有部份,鋼筋混凝土造,82年4月2日,七層,
RPUNMLLKNHNFFLE56CA,36,168.48,住商用,鋼筋混凝土造,70年12月10日,三層,一層 二層 三層 騎樓
RPXNMLMLNHNFFLE07CA,38,73.15,住家用,加強磚造,69年1月27日,二層,一層 二層
RPRNMLTJNHNFFAE78CD,12,209.31,住商用,鋼筋混凝土造,95年5月25日,五層,一層 二層 三層 四層 五層
RPSNMLPKNHNFFAE58CD,23,225.85,住商用,鋼筋混凝土造,84年1月11日,十三層,一層 二層 騎樓 地下層
RPSNMLPKNHNFFAE58CD,23,49.62,見使用執照,鋼筋混凝土造,84年1月11日,十三層,
RPQNMLKKNHNFFCE08CD,38,71.07,,鋼筋混凝土造,69年2月7日,四層,一層 騎樓
RPSNMLTJNHNFFCE09CD,,67.35,見其它登記事項,鋼筋混凝土造,107年3月6日,十二層,八層
RPSNMLTJNHNFFCE09CD,,67.51,見其它登記事項,鋼筋混凝土造,107年3月6日,十二層,
RPRNMLTJNHNFFCE98CD,,67.86,見其它登記事項,鋼筋混凝土造,107年3月6日,十二層,七層
RPRNMLTJNHNFFCE98CD,,67.51,見其它登記事項,鋼筋混凝土造,107年3月6日,十二層,
RPPNMLKKNHNFFDE08CD,34,81.51,,鋼筋混凝土造,73年4月3日,五層,三層
RPSNMLKKNHNFFDE38CD,31,100.27,,鋼筋混凝土造,76年7月6日,五層,三層
RPSNMLKKNHNFFDE38CD,31,18.72,,鋼筋混凝土造,76年7月6日,五層,
RPPNMLTJNHNFFDE88CD,1,86.39,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,三層
RPPNMLTJNHNFFDE88CD,1,65.82,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,
RPRNMLTJNHNFFDE09CD,34,115.88,,鋼筋混凝土造,73年5月19日,五層,三層
RPRNMLTJNHNFFDE09CD,34,10.82,,鋼筋混凝土造,73年5月19日,五層,
RPTNMLTJNHNFFDE66CD,39,59.36,住家用,鋼筋混凝土造,67年12月16日,五層,二層
RPUNMLTJNHNFFDE76CD,25,90.46,住家用,鋼筋混凝土造,82年8月11日,十四層,六層
RPUNMLTJNHNFFDE76CD,25,22.04,見使用執照,鋼筋混凝土造,82年8月11日,十四層,
RPSNMLTJNHNFFDE56CD,2,83.46,見其它登記事項,鋼筋混凝土造,105年4月10日,十五層,十一層
RPSNMLTJNHNFFDE56CD,2,45.93,見其它登記事項,鋼筋混凝土造,105年4月10日,十五層,
RPQNMLTJNHNFFDE98CD,1,97.89,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,十一層
RPQNMLTJNHNFFDE98CD,1,72.00,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,
RPQNMLNJNHNFFIE88CD,,203.30,見其他登記事項,見其他登記事項,106年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLSJNHNFFIE66CD,43,92.62,住商用,加強磚造,64年6月21日,二層,一層 二層 騎樓
RPPNMLKKNHNFFIE58CD,24,111.28,住家用,鋼筋混凝土造,83年6月23日,十五層,十五層
RPPNMLKKNHNFFIE58CD,24,49.74,住家用,鋼筋混凝土造,83年6月23日,十五層,
RPTNMLKKNHNFFIE98CD,35,126.00,住家用,加強磚造,71年12月20日,二層,一層 二層
RPPNMLLKNHNFFIE68CD,2,497.77,住家用,鋼筋混凝土造,105年7月13日,五層,一層 二層 三層 四層 五層
RPQNMLKKNHNFFLE98CD,45,89.70,住商用,加強磚造,62年4月1日,二層,一層 二層 騎樓
RPPNMLTJNHNFFLE07CD,,374.56,見其他登記事項,鋼筋混凝土造,106年10月31日,四層,一層 二層 三層 四層 屋頂突出物
RPSNMLTJNHNFFLE37CD,1,201.83,住家用,鋼筋混凝土造,105年11月14日,三層,一層 二層 三層 屋頂突出物
RPRNMLKKNHNFFIE78CD,1,283.53,住家用,鋼筋混凝土造,106年5月12日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLTJNHNFFGE86CD,1,219.50,住家用,見其他登記事項,106年1月11日,四層,一層 二層 三層 四層 騎樓
RPSNMLTJNHNFFEE66CD,11,81.69,住家用,鋼筋混凝土造,96年5月30日,十五層,八層
RPSNMLTJNHNFFEE66CD,11,54.64,共有部分,鋼筋混凝土造,96年5月30日,十五層,
RPQNMLKKNHNFFEE28CD,3,92.19,見其它登記事項,見其它登記事項,104年4月7日,十五層,十五層
RPQNMLKKNHNFFEE28CD,3,78.71,見其它登記事項,見其它登記事項,104年4月7日,十五層,
RPPNMLKKNHNFFEE18CD,17,52.55,住家用,見其它登記事項,90年9月20日,十四層,十四層
RPPNMLKKNHNFFEE18CD,17,22.70,見使用執照,見使用執照,90年9月20日,十四層,
RPPNMLLKNHNFFJE78CD,42,139.64,住商用,加強磚造,65年6月20日,三層,一層 二層 三層 騎樓
RPSNMLKKNHNFFGE68CD,37,64.14,住家用,鋼筋混凝土造,70年4月21日,五層,二層
RPQNMLLKNHNFFGE58CD,45,90.54,住家用,加強磚造,62年3月30日,四層,一層
RPTNMLKKNHNFFDE48CD,39,68.85,,鋼筋混凝土造,68年4月17日,五層,三層
RPVNMLKKNHNFFDE68CD,50,52.31,,加強磚造,57年9月10日,二層,一層 二層
RPUNMLKKNHNFFDE58CD,20,82.47,住家用,鋼筋混凝土造,87年5月8日,十四層,九層
RPUNMLKKNHNFFDE58CD,20,36.92,見使用執照,鋼筋混凝土造,87年5月8日,十四層,
RPPNMLLKNHNFFEE28CD,3,85.83,住家用,見其它登記事項,103年11月28日,二十四層,四層
RPPNMLLKNHNFFEE28CD,3,51.66,見其它登記事項,見其它登記事項,103年11月28日,二十四層,
RPPNMLTJNHNFFEE98CD,8,163.24,住家用,鋼筋混凝土造,98年12月2日,二十六層,八層
RPPNMLTJNHNFFEE98CD,8,30.42,見其它登記事項,鋼筋混凝土造,98年12月2日,二十六層,
RPPNMLTJNHNFFEE98CD,8,61.79,見其它登記事項,鋼筋混凝土造,98年12月2日,二十六層,
RPSNMLSJNHNFFDE09CD,5,57.40,住家用,鋼筋混凝土造,102年4月29日,十一層,八層
RPSNMLSJNHNFFDE09CD,5,44.88,共有部分,鋼筋混凝土造,102年4月29日,十一層,
RPQNMLQJOHNFFKE66DA,22,141.05,住家用,鋼筋混凝土造,84年11月26日,三層,一層 二層 三層 屋頂突出物
RPOOMLPKNHNFFGE68DA,38,83.92,住家用,加強磚造,69年4月30日,二層,一層 二層 夾層
RPQNMLSJNHNFFCE78CD,42,74.40,,加強磚造,64年11月14日,二層,一層 二層
RPTOMLRKNHNFFGE76DA,32,89.68,住家用,鋼筋混凝土造,75年9月5日,五層,五層
RPQNMLOKNHNFFFE78CD,38,86.46,住商用,加強磚造,69年5月18日,二層,一層 二層 騎樓
RPSNMLQKNHNFFGE09DA,36,81.53,住家用,鋼筋混凝土造,71年2月10日,五層,四層
RPQNMLLKNHNFFFE48CD,24,156.82,住家用,鋼筋混凝土造,83年8月4日,四層,一層 二層 三層 四層
RPQNMLRKNHNFFLE86DA,24,77.97,住家用,鋼筋混凝土造,82年12月31日,十六層,六層
RPQNMLRKNHNFFLE86DA,24,19.18,共有部份,鋼筋混凝土造,82年12月31日,十六層,
RPSNMLPKNHNFFLE76CA,38,94.30,住商用,加強磚造,69年2月21日,二層,一層 二層 騎樓
RPVNMLLJOHNFFFE78DA,44,77.90,住家用,加強磚造,63年4月19日,二層,一層 二層
RPVNMLLMNHNFFLE86CA,3,257.37,見其他登記事項,鋼筋混凝土造,103年11月3日,四層,一層 二層 三層 四層 屋頂突出物
RPSNMLRKNHNFFLE96CA,36,84.80,住商用,加強磚造,70年12月10日,二層,一層 二層
RPPNMLKKNHNFFAE77CD,2,202.38,見其它登記事項,見其它登記事項,105年2月3日,二十八層,十一層
RPPNMLKKNHNFFAE77CD,2,113.84,見其它登記事項,見其它登記事項,105年2月3日,二十八層,
RPPNMLKKNHNFFAE77CD,2,25.51,見其它登記事項,見其它登記事項,105年2月3日,二十八層,
RPTNMLLLNHNFFIE88CA,1,52.28,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,十二層
RPTNMLLLNHNFFIE88CA,1,47.62,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,
RPUNMLLLNHNFFIE98CA,1,100.48,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,十五層
RPUNMLLLNHNFFIE98CA,1,69.76,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,
RPWNMLLLNHNFFIE56CA,1,134.79,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,四層
RPWNMLLLNHNFFIE56CA,1,78.39,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,
RPPNMLRKNHNFFIE98CA,28,37.29,住家用,鋼筋混凝土造,79年9月20日,七層,三層
RPPNMLRKNHNFFIE98CA,28,11.96,共有部份,鋼筋混凝土造,79年9月20日,地下層,
RPXNMLLLNHNFFIE66CA,1,133.10,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,四層
RPXNMLLLNHNFFIE66CA,1,75.05,見其他登記事項,鋼筋混凝土造,106年6月2日,十五層,
RPUOMLPKNHNFFIE76CA,45,50.44,住家用,磚造,62年9月7日,一層,一層
RPSNMLRKNHNFFIE66CA,22,57.11,住家用,鋼筋混凝土造,85年8月29日,十層,五層
RPSNMLRKNHNFFIE66CA,22,8.73,見其他登記事項,鋼筋混凝土造,85年8月29日,十層,
RPSNMLRKNHNFFIE66CA,22,35.44,見其他登記事項,鋼筋混凝土造,85年8月29日,十層,
RPUNMLSJOHNFFIE96CA,14,153.27,見其他登記事項,鋼筋混凝土造,93年6月18日,三層,一層 二層 三層 屋頂突出物
RPPNMLTLNHNFFJE76CA,44,68.37,住家用,加強磚造,63年1月1日,一層,一層
RPPOMLRKNHNFFGE88CA,39,112.32,住商用,加強磚造,67年11月1日,四層,一層 二層 三層 四層 騎樓 地下層
RPQNMLQKNHNFFGE78CA,38,86.40,住家用,鋼筋混凝土造,68年10月28日,五層,一層 二層 騎樓
RPPOMLLJOHNFFGE28CA,13,176.09,見其他登記事項,見其他登記事項,94年5月4日,四層,一層 二層 三層 四層 屋頂突出物
RPVNMLOJOHNFFGE09CA,23,133.28,住商用,鋼筋混凝土造,83年11月15日,十五層,一層 二層
RPVNMLOJOHNFFGE09CA,23,21.78,共有部份,鋼筋混凝土造,83年11月15日,十五層,
RPUOMLPKNHNFFGE56CA,21,86.05,住家用,鋼筋混凝土造,85年11月30日,十九層,五層
RPUOMLPKNHNFFGE56CA,21,47.29,共有部份,鋼筋混凝土造,85年11月30日,十九層,
RPVOMLPKNHNFFGE66CA,41,73.60,住家用,加強磚造,66年3月1日,二層,一層 二層
RPVNMLPKNHNFFGE56CA,2,68.36,見其他登記事項,見其他登記事項,105年8月10日,十五層,十層
RPVNMLPKNHNFFGE56CA,2,58.13,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPQPMLMLNHNFFGE68CA,40,87.60,住商用,鋼筋混凝土造,67年9月10日,二層,一層 二層 騎樓
RPXOMLRKNHNFFGE07CA,46,105.90,住家用,加強磚造,60年12月3日,三層,一層 二層 三層
RPRNMLPLNHNFFGE88CA,20,95.14,住商用,鋼筋混凝土造,87年6月9日,七層,一層 二層 騎樓
RPRNMLPLNHNFFGE88CA,20,14.64,共有部份,鋼筋混凝土造,87年6月9日,七層,
RPPNMLPLNHNFFGE68CA,5,72.28,見其他登記事項,見其他登記事項,102年6月20日,十五層,八層
RPPNMLPLNHNFFGE68CA,5,61.17,見其他登記事項,見其他登記事項,102年6月20日,十五層,
RPTNMLPKNHNFFGE98CA,2,66.14,見其他登記事項,見其他登記事項,105年8月10日,十五層,十四層
RPTNMLPKNHNFFGE98CA,2,57.02,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPROMLSLNHNFFEE09CA,23,126.36,住家用,鋼筋混凝土造,84年2月16日,七層,六層
RPROMLSLNHNFFEE09CA,23,73.08,見使用執照,鋼筋混凝土造,84年2月16日,七層,
RPPOMLOKNHNFFGE58CA,24,80.85,住家用,鋼筋混凝土造,83年8月18日,七層,七層
RPPOMLOKNHNFFGE58CA,24,.13,住家用,鋼筋混凝土造,83年8月18日,七層,
RPPOMLOKNHNFFGE58CA,24,.13,住家用,鋼筋混凝土造,83年8月18日,七層,
RPPOMLOKNHNFFGE58CA,24,26.65,共有部份,鋼筋混凝土造,83年8月18日,七層,
RPPOMLOKNHNFFGE58CA,24,.05,共有部份,鋼筋混凝土造,83年8月18日,七層,
